"","REF_AREA","Reference.area","TIME_PERIOD","value_AFF","value_MQ","value_Total","value_Transport","value_Fishing","value_Watertransport","value_Petroleum","value_Coal","value_Metal","value_Miningsupport","value_Othermining","pct_chg_AFF","pct_chg_MQ","pct_chg_Total","pct_chg_Transport","pct_chg_Fishing","pct_chg_Watertransport","pct_chg_Petroleum","pct_chg_Coal","pct_chg_Metal","pct_chg_Miningsupport","pct_chg_Othermining"
"242","COL","Colombia",2011,37709000,70548000,562283000,25612000,907000,194000,53113000,11256000,4448000,220000,1511000,9.58414460492284,49.7675406007855,13.4520280945012,5.23893659859473,1.91011235955056,-20.1646090534979,60.6029451785552,30.5648996636121,13.5562930814399,22.9050279329609,14.7304479878512
"243","COL","Colombia",2012,37209000,74557000,606358000,26657000,974000,166000,56982000,10973000,4754000,223000,1625000,-1.32594340873532,5.68265578046153,7.83857950533806,4.08011869436202,7.38699007717751,-14.4329896907216,7.28446896240092,-2.51421464108031,6.8794964028777,1.36363636363636,7.54467240238253
"244","COL","Colombia",2013,38509000,73340000,653334000,31562000,988000,186000,58714000,9303000,3313000,185000,1825000,3.49377838694939,-1.63230816690586,7.74723843010235,18.4004201523052,1.43737166324435,12.0481927710843,3.03955635112843,-15.219174337009,-30.3113167858645,-17.0403587443946,12.3076923076923
"245","COL","Colombia",2014,41555000,64274000,694752000,35968000,1236000,220000,50497000,8404000,3131000,175000,2067000,7.90983925835519,-12.3616034905918,6.33948332705783,13.9598251061403,25.1012145748988,18.2795698924731,-13.9949586129373,-9.66354939266903,-5.49351041352249,-5.40540540540541,13.2602739726027
"246","COL","Colombia",2015,48124000,47627000,730543000,40703000,1425000,231000,32852000,8833000,3592000,194000,2156000,15.8079653471303,-25.9000528985282,5.15162244944959,13.1644795373665,15.2912621359223,5,-34.9426698615759,5.10471204188482,14.7237304375599,10.8571428571429,4.30575713594582
"247","COL","Colombia",2016,57065000,40999000,787719000,44048000,1672000,286000,22289000,11027000,5001000,247000,2435000,18.5790873576594,-13.9164759485166,7.82650713236592,8.21806746431467,17.3333333333333,23.8095238095238,-32.1532935589918,24.8386731574776,39.2260579064588,27.319587628866,12.9406307977737
"248","COL","Colombia",2017,58815000,47538000,835906000,45355000,1668000,309000,27822000,13634000,3472000,189000,2421000,3.06667834925085,15.9491694919388,6.11728293972851,2.96721758082092,-0.239234449760766,8.04195804195804,24.8239041679752,23.6419697107101,-30.5738852229554,-23.4817813765182,-0.574948665297741
"249","COL","Colombia",2018,61497000,57788000,896656000,48742000,1909000,321000,36871000,15167000,3112000,201000,2437000,4.56006120887529,21.561698010013,7.26756357772285,7.46775438209679,14.4484412470024,3.88349514563107,32.5246208036805,11.2439489511515,-10.36866359447,6.34920634920635,0.660883932259397
"250","COL","Colombia",2019,67958000,58317000,959792000,51518000,1977000,333000,39127000,12226000,4163000,173000,2628000,10.5062035546449,0.915414965044646,7.04127335343766,5.69529358663986,3.5620743844945,3.73831775700935,6.11862981747173,-19.3907826201622,33.7724935732648,-13.9303482587065,7.83750512925728
"251","COL","Colombia",2020,74970000,42847000,909303000,40378000,2736000,291000,24320000,7429000,6849000,159000,1932000,10.3181376732688,-26.5274276797503,-5.26041058896094,-21.6235102294344,38.391502276176,-12.6126126126126,-37.8434329235566,-39.2360543104858,64.5207782848907,-8.09248554913295,-26.4840182648402
"252","COL","Colombia",2021,92679000,66983000,1079574000,52165000,2997000,340000,38429000,15146000,8125000,243000,2292000,23.6214485794318,56.330664924032,18.725441354532,29.1916390113428,9.53947368421053,16.8384879725086,58.0139802631579,103.876699421187,18.630457001022,52.8301886792453,18.6335403726708
"253","COL","Colombia",2022,130439000,NA,1321264000,NA,NA,NA,58411000,35569000,9213000,425000,2531000,40.7427788387876,NA,22.3875343422498,NA,NA,NA,51.9971896224206,134.840882081078,13.3907692307692,74.8971193415638,10.4275741710297
"254","CPV","Cabo Verde",2007,8104.977,625.459,116259.789,13248.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","CPV","Cabo Verde",2008,7847.69,844.657,128851.214,15146.263,NA,NA,NA,NA,NA,NA,NA,-3.17443220381749,35.0459422600043,10.8304213419827,14.3282704235575,NA,NA,NA,NA,NA,NA,NA
"256","CPV","Cabo Verde",2009,8934.166,581.593,131508.947,13796.352,NA,NA,NA,NA,NA,NA,NA,13.8445325949419,-31.144476396928,2.06263714364381,-8.91250204753476,NA,NA,NA,NA,NA,NA,NA
"257","CPV","Cabo Verde",2010,8858.059,547.905,134045.811,14549.809,NA,NA,NA,NA,NA,NA,NA,-0.851864628438737,-5.7923668269735,1.92904289622211,5.46127701003859,NA,NA,NA,NA,NA,NA,NA
"258","CPV","Cabo Verde",2011,8761.117,463.416,141529.137,13682.847,NA,NA,NA,NA,NA,NA,NA,-1.09439325251727,-15.42037396994,5.58266307926624,-5.95857993737237,NA,NA,NA,NA,NA,NA,NA
"259","CPV","Cabo Verde",2012,9562.792,447.829,146087.724,12901.475,NA,NA,NA,NA,NA,NA,NA,9.15037431870844,-3.3635006128403,3.22095301125167,-5.71059517072726,NA,NA,NA,NA,NA,NA,NA
"260","CPV","Cabo Verde",2013,9815.471,560.927,149068.009,14377.688,NA,NA,NA,NA,NA,NA,NA,2.64231408567707,25.2547289255497,2.04006532403777,11.4422033139622,NA,NA,NA,NA,NA,NA,NA
"261","CPV","Cabo Verde",2014,9723.847,669.897,150460.347,12682.936,NA,NA,NA,NA,NA,NA,NA,-0.933465138860884,19.4267703284028,0.934028709003565,-11.7873749938099,NA,NA,NA,NA,NA,NA,NA
"262","CPV","Cabo Verde",2015,11144.703,517.331,153348.765,14639.398,NA,NA,NA,NA,NA,NA,NA,14.6120768868535,-22.7745459376591,1.91972041643637,15.4259392304747,NA,NA,NA,NA,NA,NA,NA
"263","CPV","Cabo Verde",2016,11642.267,457.787,162762.878,18541.433,NA,NA,NA,NA,NA,NA,NA,4.46457837413882,-11.509845727397,6.13902107395517,26.6543405678294,NA,NA,NA,NA,NA,NA,NA
"264","CPV","Cabo Verde",2017,10497.77,492.654,170885.7,21996.582,NA,NA,NA,NA,NA,NA,NA,-9.83053386423795,7.61642423223028,4.99058636699703,18.6347463003534,NA,NA,NA,NA,NA,NA,NA
"265","CPV","Cabo Verde",2018,9316.281,498.442,178343.955,19175.713,NA,NA,NA,NA,NA,NA,NA,-11.2546664672592,1.17486105867404,4.36446993516718,-12.8241242207539,NA,NA,NA,NA,NA,NA,NA
"266","CPV","Cabo Verde",2019,9843.335,614.927,194207.152,22537.073,NA,NA,NA,NA,NA,NA,NA,5.65734331113454,23.3698203602425,8.89472087797987,17.5292569303681,NA,NA,NA,NA,NA,NA,NA
"267","CPV","Cabo Verde",2020,10916.536,566.206,153153.803,12864.475,NA,NA,NA,NA,NA,NA,NA,10.9028190140842,-7.92305428123989,-21.1389480651052,-42.9186079310299,NA,NA,NA,NA,NA,NA,NA
"268","CRI","Costa Rica",1991,105236.335,3010.131,811544.131,45194.286,1984.01,NA,0,0,0,0,3010.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","CRI","Costa Rica",1992,137079.945,4443.428,1050066.609,57289.028,2580.458,NA,0,0,0,0,4443.428,30.2591400584218,47.6157682173965,29.391190064561,26.7616618614132,30.0627516998402,NA,NA,NA,NA,NA,47.6157682173965
"270","CRI","Costa Rica",1993,161149.271,4779.908,1252733.321,66499.362,2417.713,NA,0,0,0,0,4779.908,17.5586049439982,7.57253183803137,19.3003672588926,16.0769597976073,-6.30682615256671,NA,NA,NA,NA,NA,7.57253183803137
"271","CRI","Costa Rica",1994,202925.233,6074.3,1511708.496,77088.785,4200.383,NA,0,0,0,0,6074.3,25.9237672877838,27.0798517461005,20.6728096601815,15.9240971364507,73.7337310094291,NA,NA,NA,NA,NA,27.0798517461005
"272","CRI","Costa Rica",1995,265351.558,7384.504,1904817.934,92883.875,3228.477,NA,0,0,0,0,7384.504,30.7632146466477,21.5696294223203,26.0043149218366,20.4894784630475,-23.1385090359617,NA,NA,NA,NA,NA,21.5696294223203
"273","CRI","Costa Rica",1996,293573.348,8005.618,2208915.296,100600.699,4152.179,NA,0,0,0,0,8005.618,10.6356224974567,8.41104561660472,15.9646418994709,8.30803409095496,28.6110757487199,NA,NA,NA,NA,NA,8.41104561660472
"274","CRI","Costa Rica",1997,366860.269,10892.313,2677100.038,116415.605,4242.192,NA,0,0,0,0,10892.313,24.963751477876,36.0583655128186,21.1952329203301,15.7204732742463,2.16784970012131,NA,NA,NA,NA,NA,36.0583655128186
"275","CRI","Costa Rica",1998,444118.777,13901.025,3221767.112,123650.258,4645.923,NA,0,0,0,0,13901.025,21.0593826937416,27.6223424721636,20.3454135545457,6.21450449018412,9.51703741839124,NA,NA,NA,NA,NA,27.6223424721636
"276","CRI","Costa Rica",1999,452423.382,17888.328,3708075.465,136161.948,3842.302,NA,0,0,0,0,17888.328,1.86990630211521,28.6835179420223,15.0944601547599,10.118612126147,-17.2973379025007,NA,NA,NA,NA,NA,28.6835179420223
"277","CRI","Costa Rica",2000,427947.722,21397.844,4191052.552,167349.353,5682.716,NA,0,0,0,0,21397.844,-5.4099016482751,19.6190275580814,13.0250069492585,22.9046407297287,47.8987336237495,NA,NA,NA,NA,NA,19.6190275580814
"278","CRI","Costa Rica",2001,440267.913,25474.802,4743750.182,194344.923,7821.956,NA,0,0,0,0,25474.802,2.8789009420174,19.0531251653204,13.1875614333743,16.1312664292165,37.64467553895,NA,NA,NA,NA,NA,19.0531251653204
"279","CRI","Costa Rica",2002,502748.279,27314.084,5395717.447,229714.019,11316.44,NA,0,0,0,0,27314.084,14.1914421094775,7.22000508580989,13.7437099338382,18.1991355647608,44.6753216203211,NA,NA,NA,NA,NA,7.22000508580989
"280","CRI","Costa Rica",2003,608688.879,29916.506,6251567.948,277667.539,13572.65,NA,0,0,0,0,29916.506,21.0722949088405,9.52776596864827,15.8616626872456,20.8753127949061,19.9374538282357,NA,NA,NA,NA,NA,9.52776596864827
"281","CRI","Costa Rica",2004,721483.513,36045.787,7401978.47,329278.347,16310.151,NA,0,0,0,0,36045.787,18.5307532125949,20.4879573837934,18.4019518234308,18.5872674155116,20.1692447679709,NA,NA,NA,NA,NA,20.4879573837934
"282","CRI","Costa Rica",2005,825753.549,40035.998,8684770.782,395125.724,18891.868,NA,0,0,0,0,40035.998,14.4521716880868,11.0698401452575,17.3303977740427,19.9974816443062,15.828896985687,NA,NA,NA,NA,NA,11.0698401452575
"283","CRI","Costa Rica",2006,978982.923,49104.025,10490019.078,474169.173,18519.915,NA,0,0,0,0,49104.025,18.556308257538,22.6496839169589,20.7863666332052,20.0046325002115,-1.96885241840562,NA,NA,NA,NA,NA,22.6496839169589
"284","CRI","Costa Rica",2007,1099361.739,67640.248,12470286.319,560684.667,23144.727,NA,0,0,0,0,67640.248,12.2963141819789,37.7488871838918,18.8776324072954,18.2457019406447,24.9721016538143,NA,NA,NA,NA,NA,37.7488871838918
"285","CRI","Costa Rica",2008,1130893.757,87976.356,14580940.747,637574.749,13005.312,NA,0,0,0,0,87976.356,2.86821133403115,30.0650997021773,16.9254688626047,13.7136052625459,-43.8087474524975,NA,NA,NA,NA,NA,30.0650997021773
"286","CRI","Costa Rica",2009,1242578.147,74649.903,16151214.734,627110.662,17150.039,NA,0,0,0,0,74649.903,9.87576324554775,-15.1477665203592,10.7693599078858,-1.64123297172799,31.8694930194677,NA,NA,NA,NA,NA,-15.1477665203592
"287","CRI","Costa Rica",2010,1284197.894,78661.302,18161593.754,716169.563,17343.695,NA,0,0,0,0,78661.302,3.34946716232568,5.37361582372048,12.4472310789599,14.2014649720626,1.12918693654282,NA,NA,NA,NA,NA,5.37361582372048
"288","CRI","Costa Rica",2011,1210889.723,71577.426,19757809.843,815712.296,18609.97,NA,0,0,0,0,71577.426,-5.70847930389147,-9.00554125076647,8.78896483767257,13.899324705035,7.30106819798204,NA,NA,NA,NA,NA,-9.00554125076647
"289","CRI","Costa Rica",2012,1218722.136,75047.004,21762808.587,921187.622,15270.363,NA,0,0,0,0,75047.004,0.646831239148269,4.84730758549489,10.1478795470357,12.9304567942911,-17.9452573002536,NA,NA,NA,NA,NA,4.84730758549489
"290","CRI","Costa Rica",2013,1217982.478,83741.159,23349213.836,979508.425,13839.394,NA,0,0,0,0,83741.159,-0.0606912747501005,11.584946149216,7.28952443182189,6.33104501267388,-9.37089052827362,NA,NA,NA,NA,NA,11.584946149216
"291","CRI","Costa Rica",2014,1368672.354,84368.904,25733979.096,1119974.284,15630.584,NA,0,0,0,0,84368.904,12.3720889850108,0.749625402246935,10.2134713260587,14.3404441876036,12.9426909877701,NA,NA,NA,NA,NA,0.749625402246935
"292","CRI","Costa Rica",2015,1432897.745,99270.893,27762675.444,1298889.902,17497.559,NA,0,0,0,0,99270.893,4.69253220555663,17.662892716966,7.88333720343828,15.9749755468493,11.9443713683379,NA,NA,NA,NA,NA,17.662892716966
"293","CRI","Costa Rica",2016,1575360.055,111342.341,29498060.197,1391112.833,21286.133,NA,0,0,0,0,111342.341,9.94225236916678,12.1601082000945,6.2507835619101,7.10013457322267,21.6520144324131,NA,NA,NA,NA,NA,12.1601082000945
"294","CRI","Costa Rica",2017,1614074.616,106728.215,31718871.592,1539991.14,21808.496,NA,0,0,0,0,106728.215,2.45750556370429,-4.14408926429884,7.52866927577109,10.7021014736049,2.45400608931645,NA,NA,NA,NA,NA,-4.14408926429884
"295","CRI","Costa Rica",2018,1614838.163,121276.666,33390175.698,1646325.061,21693.308,NA,0,0,0,0,121276.666,0.0473055577747851,13.6313073351784,5.26911589888188,6.90483979018218,-0.528179476475582,NA,NA,NA,NA,NA,13.6313073351784
"296","CRI","Costa Rica",2019,1589726.29,112094.928,35047969.186,1679245.437,17894.457,NA,0,0,0,0,112094.928,-1.55507056839354,-7.57090238611935,4.96491394053759,1.99962794589324,-17.5116261660048,NA,NA,NA,NA,NA,-7.57090238611935
"297","CRI","Costa Rica",2020,1585435.809,119446.983,33920318.147,1392554.141,16171.785,NA,0,0,0,0,119446.983,-0.269888032108983,6.55877579046216,-3.21745044061052,-17.0726261738236,-9.62684701748703,NA,NA,NA,NA,NA,6.55877579046216
"298","CRI","Costa Rica",2021,1760948.122,129261.88,37121434.154,1584405.332,20481.382,NA,0,0,0,0,129261.88,11.0702881821941,8.21694843477128,9.43716386481804,13.77692869178,26.648864055514,NA,NA,NA,NA,NA,8.21694843477128
"299","CRI","Costa Rica",2022,1855168.255,135054.664,41256416.789,1888423.68,18346.733,NA,0,0,0,0,135054.664,5.35053428450744,4.48143257702888,11.1390702682602,19.188167437952,-10.4223875127177,NA,NA,NA,NA,NA,4.48143257702888
"300","CYP","Cyprus",1995,366.7,19,7007.6,711.2,13.6,416.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","CYP","Cyprus",1996,365.3,19.4,7317.6,720.1,16.7,423,NA,NA,NA,NA,NA,-0.381783474229609,2.10526315789473,4.42376847993607,1.25140607424072,22.7941176470588,1.48752399232245,NA,NA,NA,NA,NA
"302","CYP","Cyprus",1997,328.3,18.5,7723.6,738.4,17.3,442.4,NA,NA,NA,NA,NA,-10.128661374213,-4.63917525773195,5.54826719142888,2.54131370642966,3.59281437125749,4.58628841607564,NA,NA,NA,NA,NA
"303","CYP","Cyprus",1998,392.7,23.8,8414,780,16.9,463.2,NA,NA,NA,NA,NA,19.6162046908316,28.6486486486487,8.93883681184939,5.63380281690141,-2.31213872832371,4.70162748643762,NA,NA,NA,NA,NA
"304","CYP","Cyprus",1999,379.4,25.1,9013.5,800,20,468.8,NA,NA,NA,NA,NA,-3.38680926916221,5.46218487394958,7.12502971238412,2.56410256410256,18.3431952662722,1.20898100172712,NA,NA,NA,NA,NA
"305","CYP","Cyprus",2000,386.4,28.2,9653.7,870.6,18.1,521.6,NA,NA,NA,NA,NA,1.8450184501845,12.3505976095617,7.1026793143618,8.825,-9.49999999999999,11.2627986348123,NA,NA,NA,NA,NA
"306","CYP","Cyprus",2001,440.8,26,10342.6,836.6,17.8,477.7,NA,NA,NA,NA,NA,14.0786749482402,-7.80141843971631,7.13612397319162,-3.90535263036986,-1.65745856353592,-8.41641104294479,NA,NA,NA,NA,NA
"307","CYP","Cyprus",2002,449.9,30.1,10703.8,847.4,18.7,483.6,NA,NA,NA,NA,NA,2.0644283121597,15.7692307692308,3.49235201980159,1.29093951709299,5.05617977528089,1.23508478124347,NA,NA,NA,NA,NA
"308","CYP","Cyprus",2003,430.7,35.1,11396.6,876.4,15.3,519.4,NA,NA,NA,NA,NA,-4.26761502556123,16.6112956810631,6.47246772174369,3.4222327118244,-18.1818181818182,7.40281224152191,NA,NA,NA,NA,NA
"309","CYP","Cyprus",2004,427.2,41.6,12190.1,879,26.1,516.6,NA,NA,NA,NA,NA,-0.812630601346645,18.5185185185185,6.96260288156117,0.296668188041993,70.5882352941176,-0.539083557951474,NA,NA,NA,NA,NA
"310","CYP","Cyprus",2005,405.9,44.4,12949.7,883.7,26,483.6,NA,NA,NA,NA,NA,-4.98595505617978,6.73076923076922,6.23128604359275,0.534698521046649,-0.383141762452113,-6.38792102206736,NA,NA,NA,NA,NA
"311","CYP","Cyprus",2006,364.2,46.1,13935.9,943.5,25,484.5,NA,NA,NA,NA,NA,-10.2734663710273,3.82882882882884,7.61562043908352,6.76700237637207,-3.84615384615385,0.186104218362278,NA,NA,NA,NA,NA
"312","CYP","Cyprus",2007,354.4,50.7,15116,974.9,28.1,456.1,NA,NA,NA,NA,NA,-2.69082921471719,9.97830802603037,8.46805731958467,3.32803391626921,12.4,-5.86171310629515,NA,NA,NA,NA,NA
"313","CYP","Cyprus",2008,397.9,63.5,16416.5,1056.4,28.1,500.6,NA,NA,NA,NA,NA,12.2742663656885,25.2465483234714,8.60346652553586,8.35983177761823,0,9.75663231747424,NA,NA,NA,NA,NA
"314","CYP","Cyprus",2009,371.4,47.8,16419.5,1151.6,27.6,567.3,NA,NA,NA,NA,NA,-6.65996481528022,-24.7244094488189,0.0182742972009868,9.0117379780386,-1.77935943060498,13.3240111865761,NA,NA,NA,NA,NA
"315","CYP","Cyprus",2010,400.4,48,17109.3,1285.1,15,611,NA,NA,NA,NA,NA,7.8082929456112,0.41841004184101,4.20110234781814,11.5925668634943,-45.6521739130435,7.70315529702099,NA,NA,NA,NA,NA
"316","CYP","Cyprus",2011,426,36.4,17594.1,1410.9,28.7,696.2,NA,NA,NA,NA,NA,6.3936063936064,-24.1666666666667,2.83354666760183,9.78912146914639,91.3333333333333,13.9443535188216,NA,NA,NA,NA,NA
"317","CYP","Cyprus",2012,390.2,18.2,17239.3,1251.8,23.4,609.6,NA,NA,NA,NA,NA,-8.4037558685446,-50,-2.01658510523414,-11.2764901835708,-18.4668989547038,-12.4389543234703,NA,NA,NA,NA,NA
"318","CYP","Cyprus",2013,367.4,18.9,15992.4,1217,28.3,622,NA,NA,NA,NA,NA,-5.84315735520246,3.84615384615384,-7.23289228680979,-2.77999680460137,20.940170940171,2.03412073490813,NA,NA,NA,NA,NA
"319","CYP","Cyprus",2014,322.5,20.6,15270.2,1161.8,27.3,528.3,NA,NA,NA,NA,NA,-12.2210125204137,8.99470899470901,-4.51589505014881,-4.53574363188168,-3.53356890459364,-15.064308681672,NA,NA,NA,NA,NA
"320","CYP","Cyprus",2015,335.2,25.5,15654.7,1237.5,27.3,590.7,NA,NA,NA,NA,NA,3.93798449612403,23.7864077669903,2.51797618891698,6.51575142021002,0,11.8114707552527,NA,NA,NA,NA,NA
"321","CYP","Cyprus",2016,407.6,18.4,16562,1208.5,28.2,515.3,NA,NA,NA,NA,NA,21.5990453460621,-27.843137254902,5.79570352673638,-2.34343434343434,3.29670329670329,-12.7645166751312,NA,NA,NA,NA,NA
"322","CYP","Cyprus",2017,376.2,17.3,17673.3,1240.2,33.7,489.5,NA,NA,NA,NA,NA,-7.70363101079491,-5.97826086956521,6.70993841323511,2.62308647083161,19.5035460992908,-5.00679215990684,NA,NA,NA,NA,NA
"323","CYP","Cyprus",2018,374.7,24.1,18829.4,1378.5,32.7,561.8,NA,NA,NA,NA,NA,-0.398724082934609,39.3063583815029,6.54150611374221,11.151427189163,-2.9673590504451,14.7701736465781,NA,NA,NA,NA,NA
"324","CYP","Cyprus",2019,416.2,27,20160.1,1408,40.5,513.3,NA,NA,NA,NA,NA,11.0755270883373,12.0331950207469,7.06713968581047,2.14000725426188,23.8532110091743,-8.63296546813813,NA,NA,NA,NA,NA
"325","CYP","Cyprus",2020,417.4,24.6,19201.9,1196.8,NA,NA,NA,NA,NA,NA,NA,0.28832292167227,-8.88888888888888,-4.75295261432234,-15,NA,NA,NA,NA,NA,NA,NA
"326","CZE","Czechia",1995,64428,32414,1450345,99559,795,977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","CZE","Czechia",1996,71245,32508,1660069,111253,806,1054,NA,NA,NA,NA,NA,10.5808033774135,0.289998148947985,14.4602835876981,11.745798973473,1.38364779874214,7.88126919140225,NA,NA,NA,NA,NA
"328","CZE","Czechia",1997,68774,33354,1795740,123224,778,708,NA,NA,NA,NA,NA,-3.46831356586427,2.60243632336656,8.17261210226804,10.7601592766038,-3.47394540942928,-32.8273244781784,NA,NA,NA,NA,NA
"329","CZE","Czechia",1998,75632,31525,1967504,138231,789,728,NA,NA,NA,NA,NA,9.97179166545497,-5.4836001678959,9.56508180471561,12.1786340323314,1.41388174807198,2.82485875706215,NA,NA,NA,NA,NA
"330","CZE","Czechia",1999,72492,27871,2046075,149148,721,781,NA,NA,NA,NA,NA,-4.15168182779776,-11.5908009516257,3.99343533736145,7.89764958656163,-8.61850443599493,7.28021978021978,NA,NA,NA,NA,NA
"331","CZE","Czechia",2000,77567,28683,2173796,158280,615,701,NA,NA,NA,NA,NA,7.00077249903438,2.91342255390908,6.24224429700769,6.1227773754928,-14.7018030513176,-10.2432778489117,NA,NA,NA,NA,NA
"332","CZE","Czechia",2001,82623,30217,2353831,172106,576,452,NA,NA,NA,NA,NA,6.51823584771875,5.34811560854862,8.28205590588997,8.73515289360627,-6.34146341463415,-35.5206847360913,NA,NA,NA,NA,NA
"333","CZE","Czechia",2002,71569,29461,2460702,180106,611,383,NA,NA,NA,NA,NA,-13.3788412427532,-2.50190290233974,4.54030047186905,4.64829814184282,6.07638888888889,-15.2654867256637,NA,NA,NA,NA,NA
"334","CZE","Czechia",2003,68893,27521,2581146,194737,559,331,NA,NA,NA,NA,NA,-3.73904902960779,-6.5849767489223,4.89470078050898,8.12354946531487,-8.51063829787234,-13.5770234986945,NA,NA,NA,NA,NA
"335","CZE","Czechia",2004,74375,32237,2787943,199814,527,319,NA,NA,NA,NA,NA,7.95726706632024,17.136005232368,8.0118288543151,2.60710599423838,-5.72450805008945,-3.62537764350453,NA,NA,NA,NA,NA
"336","CZE","Czechia",2005,75064,36799,2971553,203085,649,323,NA,NA,NA,NA,NA,0.926386554621849,14.1514408909018,6.5858591800478,1.6370224308607,23.1499051233397,1.25391849529781,NA,NA,NA,NA,NA
"337","CZE","Czechia",2006,76442,41706,3209206,218332,704,281,NA,NA,NA,NA,NA,1.83576681232015,13.334601483736,7.99760260039111,7.50769382278356,8.47457627118644,-13.0030959752322,NA,NA,NA,NA,NA
"338","CZE","Czechia",2007,80622,44784,3495330,236685,476,336,NA,NA,NA,NA,NA,5.46819811098611,7.38023305999137,8.91572557199507,8.40600553285822,-32.3863636363636,19.5729537366548,NA,NA,NA,NA,NA
"339","CZE","Czechia",2008,77620,50889,3667964,240158,464,306,NA,NA,NA,NA,NA,-3.72354940338865,13.632100750268,4.9389900238318,1.46735112068783,-2.52100840336134,-8.92857142857143,NA,NA,NA,NA,NA
"340","CZE","Czechia",2009,69469,43837,3578059,214388,507,273,NA,NA,NA,NA,NA,-10.5011594949755,-13.8576116646034,-2.45108730620039,-10.730435796434,9.26724137931035,-10.7843137254902,NA,NA,NA,NA,NA
"341","CZE","Czechia",2010,61514,45032,3613528,220760,600,234,NA,NA,NA,NA,NA,-11.4511508730513,2.72600771038164,0.991291647231083,2.97218127880292,18.3431952662722,-14.2857142857143,NA,NA,NA,NA,NA
"342","CZE","Czechia",2011,80536,46579,3668903,213846,699,236,NA,NA,NA,NA,NA,30.9230419091589,3.43533487297921,1.53243589090772,-3.13190795433955,16.5,0.854700854700855,NA,NA,NA,NA,NA
"343","CZE","Czechia",2012,92049,42979,3677512,213466,656,231,NA,NA,NA,NA,NA,14.295470348664,-7.72880482620924,0.234647795267414,-0.177697969566885,-6.1516452074392,-2.11864406779661,NA,NA,NA,NA,NA
"344","CZE","Czechia",2013,97968,33759,3713015,212506,659,226,NA,NA,NA,NA,NA,6.43027083401232,-21.452337187929,0.965408134630152,-0.449720330169676,0.457317073170732,-2.16450216450216,NA,NA,NA,NA,NA
"345","CZE","Czechia",2014,104883,39198,3930576,221541,588,253,NA,NA,NA,NA,NA,7.05842724154826,16.1112592197636,5.85941613486614,4.25164465944491,-10.7738998482549,11.9469026548673,NA,NA,NA,NA,NA
"346","CZE","Czechia",2015,102277,37558,4165174,237863,637,311,NA,NA,NA,NA,NA,-2.48467339797679,-4.18388693300679,5.96853997989099,7.3674850253452,8.33333333333333,22.9249011857708,NA,NA,NA,NA,NA
"347","CZE","Czechia",2016,100113,31561,4314719,249056,672,309,NA,NA,NA,NA,NA,-2.11582271673983,-15.9673039032962,3.59036621279207,4.70564989090359,5.49450549450549,-0.643086816720257,NA,NA,NA,NA,NA
"348","CZE","Czechia",2017,105159,32813,4592620,266076,718,309,NA,NA,NA,NA,NA,5.04030445596476,3.96692120021546,6.44076705806334,6.83380444558653,6.84523809523809,0,NA,NA,NA,NA,NA
"349","CZE","Czechia",2018,104766,33162,4876115,275642,643,311,NA,NA,NA,NA,NA,-0.373719795737883,1.06360284033767,6.17283816209484,3.59521339767585,-10.4456824512535,0.647249190938511,NA,NA,NA,NA,NA
"350","CZE","Czechia",2019,107771,30112,5232889,289642,685,422,NA,NA,NA,NA,NA,2.86829696657313,-9.19727398829986,7.31676754957584,5.07905181358429,6.53188180404355,35.6913183279743,NA,NA,NA,NA,NA
"351","CZE","Czechia",2020,111934,26641,5196179,279193,623,170,NA,NA,NA,NA,NA,3.86282023921092,-11.5269659936238,-0.70152453071334,-3.60755691508828,-9.05109489051095,-59.7156398104265,NA,NA,NA,NA,NA
"352","CZE","Czechia",2021,112728,27441,5550848,316765,460,172,NA,NA,NA,NA,NA,0.709346579234192,3.00289028189633,6.82557317598181,13.4573574552371,-26.1637239165329,1.17647058823529,NA,NA,NA,NA,NA
"353","CZE","Czechia",2022,129061,35257,6154993,342583,448,293,NA,NA,NA,NA,NA,14.4888581363991,28.4829270070333,10.8838325243278,8.15052168010986,-2.60869565217391,70.3488372093023,NA,NA,NA,NA,NA
"354","DEU","Germany",1995,18860,9652,1716521,68200,154,2494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","DEU","Germany",1996,20024,5718,1741658,68518,161,2738,NA,NA,NA,NA,NA,6.17179215270414,-40.7583920430999,1.46441552419108,0.466275659824047,4.54545454545455,9.78348035284683,NA,NA,NA,NA,NA
"356","DEU","Germany",1997,20227,5259,1779073,72631,170,3925,NA,NA,NA,NA,NA,1.01378345984818,-8.02728226652676,2.14824035488023,6.00280218336787,5.59006211180124,43.3528122717312,NA,NA,NA,NA,NA
"357","DEU","Germany",1998,19647,5112,1825860,73767,181,3167,NA,NA,NA,NA,NA,-2.8674543926435,-2.79520821448945,2.62985273791463,1.56407043824262,6.47058823529412,-19.312101910828,NA,NA,NA,NA,NA
