"Country","Industry","Industry_simple","Code_num","Code_type","Code_length","Aggregate_level","GVA_abbrev","Units","GVA_total","Currency_ISO","Metric","Metric_type","Year","Base_year","Effective_year_GDP","GDP_annual","GDP_perc_norm","Source1","Source1_info","Confidence1","Notes","Source2"
"India","Mining and quarrying","Mining","2","NIC",1,1,321766,1e+07,3.21766e+12,"INR","GVA","Constant",2020,"2012",2012,99440131062000,NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2024","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"India","Mining and quarrying","Mining","2","NIC",1,1,294024,1e+07,2.94024e+12,"INR","GVA","Constant",2021,"2012",2012,99440131062000,NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2025","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"Indonesia","Mining and quarrying","Mining",NA,NA,NA,1,1149914,1e+09,1.149914e+15,"IDR","GDP","Current",2019,"Current",2019,1.58326572e+16,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Mining and quarrying","Mining",NA,NA,NA,1,993542,1e+09,9.93542e+14,"IDR","GDP","Current",2020,"Current",2020,1.54433532e+16,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Mining and quarrying","Mining",NA,NA,NA,1,1523650,1e+09,1.52365e+15,"IDR","GDP","Current",2021,"Current",2021,1.69766908e+16,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Mining and quarrying","Mining",NA,NA,NA,1,2393391,1e+09,2.393391e+15,"IDR","GDP","Current",2022,"Current",2022,1.95884456e+16,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Other mining and quarrying","Mining",NA,NA,NA,5,244596,1e+09,2.44596e+14,"IDR","GDP","Current",2019,"Current",2019,1.58326572e+16,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Other mining and quarrying","Mining",NA,NA,NA,5,246831,1e+09,2.46831e+14,"IDR","GDP","Current",2020,"Current",2020,1.54433532e+16,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Other mining and quarrying","Mining",NA,NA,NA,5,254219,1e+09,2.54219e+14,"IDR","GDP","Current",2021,"Current",2021,1.69766908e+16,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Other mining and quarrying","Mining",NA,NA,NA,5,266165,1e+09,2.66165e+14,"IDR","GDP","Current",2022,"Current",2022,1.95884456e+16,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Mining and quarrying","Mining",NA,NA,NA,1,806206,1e+09,8.06206e+14,"IDR","GDP","Constant",2019,"2010",2010,6.8641331e+15,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Mining and quarrying","Mining",NA,NA,NA,1,790475,1e+09,7.90475e+14,"IDR","GDP","Constant",2020,"2010",2010,6.8641331e+15,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Mining and quarrying","Mining",NA,NA,NA,1,822100,1e+09,8.221e+14,"IDR","GDP","Constant",2021,"2010",2010,6.8641331e+15,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Mining and quarrying","Mining",NA,NA,NA,1,858147,1e+09,8.58147e+14,"IDR","GDP","Constant",2022,"2010",2010,6.8641331e+15,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Other mining and quarrying","Mining",NA,NA,NA,5,168624,1e+09,1.68624e+14,"IDR","GDP","Constant",2019,"2010",2010,6.8641331e+15,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Other mining and quarrying","Mining",NA,NA,NA,5,166564,1e+09,1.66564e+14,"IDR","GDP","Constant",2020,"2010",2010,6.8641331e+15,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Other mining and quarrying","Mining",NA,NA,NA,5,169844,1e+09,1.69844e+14,"IDR","GDP","Constant",2021,"2010",2010,6.8641331e+15,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Other mining and quarrying","Mining",NA,NA,NA,5,173804,1e+09,1.73804e+14,"IDR","GDP","Constant",2022,"2010",2010,6.8641331e+15,NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Jamaica","Mining and quarrying","Mining","B","ISIC",NA,1,34274,1e+06,3.4274e+10,"JMD","GVA","Current",2016,"Current",2016,1.760975e+12,NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CURRENT PRICES, $'Million","High",NA,NA
"Jamaica","Mining and quarrying","Mining","B","ISIC",NA,1,43536,1e+06,4.3536e+10,"JMD","GVA","Current",2017,"Current",2017,1.895025e+12,NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CURRENT PRICES, $'Million","High",NA,NA
"Jamaica","Mining and quarrying","Mining","B","ISIC",NA,1,62076,1e+06,6.2076e+10,"JMD","GVA","Current",2018,"Current",2018,2.027251e+12,NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CURRENT PRICES, $'Million","High",NA,NA
"Jamaica","Mining and quarrying","Mining","B","ISIC",NA,1,37734,1e+06,3.7734e+10,"JMD","GVA","Current",2019,"Current",2019,2.110433e+12,NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CURRENT PRICES, $'Million","High",NA,NA
"Jamaica","Mining and quarrying","Mining","B","ISIC",NA,1,16456,1e+06,1.6456e+10,"JMD","GVA","Constant",2016,"2007",2007,8.85632e+11,NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CONSTANT (2007) PRICES, $'Million","High",NA,NA
"Jamaica","Mining and quarrying","Mining","B","ISIC",NA,1,15787,1e+06,1.5787e+10,"JMD","GVA","Constant",2017,"2007",2007,8.85632e+11,NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CONSTANT (2007) PRICES, $'Million","High",NA,NA
"Jamaica","Mining and quarrying","Mining","B","ISIC",NA,1,21116,1e+06,2.1116e+10,"JMD","GVA","Constant",2018,"2007",2007,8.85632e+11,NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CONSTANT (2007) PRICES, $'Million","High",NA,NA
"Jamaica","Mining and quarrying","Mining","B","ISIC",NA,1,18719,1e+06,1.8719e+10,"JMD","GVA","Constant",2019,"2007",2007,8.85632e+11,NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CONSTANT (2007) PRICES, $'Million","High",NA,NA
"Japan","Mining","Mining","2/C","ISIC/JSIC",1,1,383.8,1e+09,3.838e+11,"JPY","GDP","Current",2018,"Current",2018,5.566301e+14,NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","Medium","Unsure about code/type
Potentially in JSIC, which reflects ISIC",NA
"Japan","Mining","Mining","2/C","ISIC/JSIC",1,1,382.7,1e+09,3.827e+11,"JPY","GDP","Current",2019,"Current",2019,5.579108e+14,NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","Medium","Unsure about code/type
Potentially in JSIC, which reflects ISIC",NA
"Japan","Mining","Mining","2/C","ISIC/JSIC",1,1,382.1,1e+09,3.821e+11,"JPY","GDP","Current",2020,"Current",2020,5.390824e+14,NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","Medium","Unsure about code/type
Potentially in JSIC, which reflects ISIC",NA
"Japan","Mining","Mining","2/C","ISIC/JSIC",1,1,367.5,1e+09,3.675e+11,"JPY","GDP","Current",2021,"Current",2021,5.493793e+14,NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","Medium","Unsure about code/type
Potentially in JSIC, which reflects ISIC",NA
"Japan","Mining","Mining","2/C","ISIC/JSIC",1,1,397.3,1e+09,3.973e+11,"JPY","GDP","Constant",2018,"2015",2015,5.380323e+14,NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3rn_en.xls > in real terms","Medium","Unsure about code/type
Potentially in JSIC, which reflects ISIC",NA
"Japan","Mining","Mining","2/C","ISIC/JSIC",1,1,376.1,1e+09,3.761e+11,"JPY","GDP","Constant",2019,"2015",2015,5.380323e+14,NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3rn_en.xls > in real terms","Medium","Unsure about code/type
Potentially in JSIC, which reflects ISIC",NA
"Japan","Mining","Mining","2/C","ISIC/JSIC",1,1,357.8,1e+09,3.578e+11,"JPY","GDP","Constant",2020,"2015",2015,5.380323e+14,NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3rn_en.xls > in real terms","Medium","Unsure about code/type
Potentially in JSIC, which reflects ISIC",NA
"Japan","Mining","Mining","2/C","ISIC/JSIC",1,1,339,1e+09,3.39e+11,"JPY","GDP","Constant",2021,"2015",2015,5.380323e+14,NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3rn_en.xls > in real terms","Medium","Unsure about code/type
Potentially in JSIC, which reflects ISIC",NA
"Kiribati","Mining and quarrying","Mining","B","ISIC",1,1,1095,1000,1095000,"AUD","GDP","Current",2018,"2018",2018,2.63e+08,NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2021","High",NA,NA
"Kiribati","Mining and quarrying","Mining","B","ISIC",1,1,590,1000,590000,"AUD","GDP","Current",2019,"2019",2019,2.52e+08,NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2022","High",NA,NA
"Kiribati","Mining and quarrying","Mining","B","ISIC",1,1,888,1000,888000,"AUD","GDP","Current",2020,"2020",2020,2.58e+08,NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2023","High",NA,NA
"Kiribati","Mining and quarrying","Mining","B","ISIC",1,1,867,1000,867000,"AUD","GDP","Current",2021,"2021",2021,3.03e+08,NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2024","High",NA,NA
"Kiribati","Mining and quarrying","Mining","B","ISIC",1,1,857,1000,857000,"AUD","GDP","Constant",2018,"2006",2006,146392000,NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2021","High",NA,NA
"Kiribati","Mining and quarrying","Mining","B","ISIC",1,1,470,1000,470000,"AUD","GDP","Constant",2019,"2006",2006,146392000,NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2022","High",NA,NA
"Kiribati","Mining and quarrying","Mining","B","ISIC",1,1,690,1000,690000,"AUD","GDP","Constant",2020,"2006",2006,146392000,NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2023","High",NA,NA
"Kiribati","Mining and quarrying","Mining","B","ISIC",1,1,661,1000,661000,"AUD","GDP","Constant",2021,"2006",2006,146392000,NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2024","High",NA,NA
"Nauru","Mining and quarrying","Mining","B","ISIC",1,2,1.1,1e+06,1100000,"AUD","GDP","Constant",2012,"2007",2007,2.9e+07,NA,"""Key Indicators for Asia and the Pacific 2022"" pdf","Constant prices table","High","old data, 2012-15",NA
"Nauru","Mining and quarrying","Mining","B","ISIC",1,3,0.9,1e+06,9e+05,"AUD","GDP","Constant",2013,"2007",2007,2.9e+07,NA,"""Key Indicators for Asia and the Pacific 2022"" pdf","Constant prices table","High","old data, 2012-16",NA
"Nauru","Mining and quarrying","Mining","B","ISIC",1,4,1.1,1e+06,1100000,"AUD","GDP","Constant",2014,"2007",2007,2.9e+07,NA,"""Key Indicators for Asia and the Pacific 2022"" pdf","Constant prices table","High","old data, 2012-17",NA
"Nauru","Mining and quarrying","Mining","B","ISIC",1,5,0.6,1e+06,6e+05,"AUD","GDP","Constant",2015,"2007",2007,2.9e+07,NA,"""Key Indicators for Asia and the Pacific 2022"" pdf","Constant prices table","High","old data, 2012-18",NA
"New Zealand","Mining","Mining","B","ANZSIC",1,1,41057616471,1,41057616471,"NZD","GDP","Constant",2019,"2015",2015,2.5534e+11,NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A554","national-accounts-industry-production-and-investment-year-ended-march-2022.xls > Table 2. Contribution to gross domestic product by industry, current prices, 1972–2022","Medium","Could not find official government doc for this; using UN data",NA
"New Zealand","Mining","Mining","B","ANZSIC",1,1,40085439876,1,40085439876,"NZD","GDP","Constant",2020,"2015",2015,2.5534e+11,NA,"https://www.stats.govt.nz/information-releases/national-accounts-industry-production-and-investment-year-ended-march-2022/","national-accounts-industry-production-and-investment-year-ended-march-2022.xls > Table 2. Contribution to gross domestic product by industry, current prices, 1972–2023","Medium","Could not find official government doc for this; using UN data",NA
"New Zealand","Mining","Mining","B","ANZSIC",1,1,39557239969,1,39557239969,"NZD","GDP","Constant",2021,"2015",2015,2.5534e+11,NA,"https://www.stats.govt.nz/information-releases/national-accounts-industry-production-and-investment-year-ended-march-2022/","national-accounts-industry-production-and-investment-year-ended-march-2022.xls > Table 2. Contribution to gross domestic product by industry, current prices, 1972–2024","Medium","Could not find official government doc for this; using UN data",NA
"New Zealand","Mining","Mining","B","ANZSIC",1,1,38141086687,1,38141086687,"NZD","GDP","Constant",2022,"2015",2015,2.5534e+11,NA,"https://www.stats.govt.nz/information-releases/national-accounts-industry-production-and-investment-year-ended-march-2022/","national-accounts-industry-production-and-investment-year-ended-march-2022.xls > Table 2. Contribution to gross domestic product by industry, current prices, 1972–2025","Medium","Could not find official government doc for this; using UN data",NA
"New Zealand","Mining","Mining","B","ANZSIC",1,1,2962,1e+06,2.962e+09,"NZD","GDP","Current",2019,"Current",2019,3.23447e+11,NA,"https://www.stats.govt.nz/information-releases/national-accounts-industry-production-and-investment-year-ended-march-2022/","national-accounts-industry-production-and-investment-year-ended-march-2022.xls > Table 2. Contribution to gross domestic product by industry, current prices, 1972–2022","High",NA,NA
"New Zealand","Mining","Mining","B","ANZSIC",1,1,2854,1e+06,2.854e+09,"NZD","GDP","Current",2020,"Current",2020,3.27795e+11,NA,"https://www.stats.govt.nz/information-releases/national-accounts-industry-production-and-investment-year-ended-march-2022/","national-accounts-industry-production-and-investment-year-ended-march-2022.xls > Table 2. Contribution to gross domestic product by industry, current prices, 1972–2023","High",NA,NA
"New Zealand","Mining","Mining","B","ANZSIC",1,1,2221,1e+06,2.221e+09,"NZD","GDP","Current",2021,"Current",2021,3.61299e+11,NA,"https://www.stats.govt.nz/information-releases/national-accounts-industry-production-and-investment-year-ended-march-2022/","national-accounts-industry-production-and-investment-year-ended-march-2022.xls > Table 2. Contribution to gross domestic product by industry, current prices, 1972–2024","High",NA,NA
"New Zealand","Mining","Mining","B","ANZSIC",1,1,2450,1e+06,2.45e+09,"NZD","GDP","Current",2022,"Current",2022,391301874951.468,NA,"https://www.stats.govt.nz/information-releases/national-accounts-industry-production-and-investment-year-ended-march-2022/","national-accounts-industry-production-and-investment-year-ended-march-2022.xls > Table 2. Contribution to gross domestic product by industry, current prices, 1972–2025","High",NA,NA
"Norway","Mining and quarrying","Mining",NA,NA,NA,1,2065,1e+06,2.065e+09,"NOK",NA,"Current",2019,"Current",2019,3.596937e+12,NA,"https://www.ssb.no/en/statbank/list/knr","09181: Gross fixed capital formation and capital stocks, by industry, contents and year","Medium","Slightly confused - ""Gross fixed capital formation"" and ""Consumption of fixed capital"" - collected the gross fixed capital
note - oil and gas (and services) is MUCH higher than mining and quarrying",NA
"Norway","Mining and quarrying","Mining",NA,NA,NA,1,1404,1e+06,1.404e+09,"NOK",NA,"Current",2020,"Current",2020,3.461575e+12,NA,"https://www.ssb.no/en/statbank/list/knr","09181: Gross fixed capital formation and capital stocks, by industry, contents and year","Medium","Slightly confused - ""Gross fixed capital formation"" and ""Consumption of fixed capital"" - collected the gross fixed capital
note - oil and gas (and services) is MUCH higher than mining and quarrying",NA
"Norway","Mining and quarrying","Mining",NA,NA,NA,1,1772,1e+06,1.772e+09,"NOK",NA,"Current",2021,"Current",2021,4.21162e+12,NA,"https://www.ssb.no/en/statbank/list/knr","09181: Gross fixed capital formation and capital stocks, by industry, contents and year","Medium","Slightly confused - ""Gross fixed capital formation"" and ""Consumption of fixed capital"" - collected the gross fixed capital
note - oil and gas (and services) is MUCH higher than mining and quarrying",NA
"Norway","Mining and quarrying","Mining",NA,NA,NA,1,1973,1e+06,1.973e+09,"NOK",NA,"Current",2022,"Current",2022,5.570664e+12,NA,"https://www.ssb.no/en/statbank/list/knr","09181: Gross fixed capital formation and capital stocks, by industry, contents and year","Medium","Slightly confused - ""Gross fixed capital formation"" and ""Consumption of fixed capital"" - collected the gross fixed capital
note - oil and gas (and services) is MUCH higher than mining and quarrying",NA
"Norway","Mining and quarrying","Mining",NA,NA,NA,1,1873,1e+06,1.873e+09,"NOK",NA,"Constant",2019,"2015",2015,3.130183e+12,NA,"https://www.ssb.no/en/statbank/list/knr","09181: Gross fixed capital formation and capital stocks, by industry, contents and year","Medium","Slightly confused - ""Gross fixed capital formation"" and ""Consumption of fixed capital"" - collected the gross fixed capital
note - oil and gas (and services) is MUCH higher than mining and quarrying",NA
"Norway","Mining and quarrying","Mining",NA,NA,NA,1,1208,1e+06,1.208e+09,"NOK",NA,"Constant",2020,"2015",2015,3.130183e+12,NA,"https://www.ssb.no/en/statbank/list/knr","09181: Gross fixed capital formation and capital stocks, by industry, contents and year","Medium","Slightly confused - ""Gross fixed capital formation"" and ""Consumption of fixed capital"" - collected the gross fixed capital
note - oil and gas (and services) is MUCH higher than mining and quarrying",NA
"Norway","Mining and quarrying","Mining",NA,NA,NA,1,1505,1e+06,1.505e+09,"NOK",NA,"Constant",2021,"2015",2015,3.130183e+12,NA,"https://www.ssb.no/en/statbank/list/knr","09181: Gross fixed capital formation and capital stocks, by industry, contents and year","Medium","Slightly confused - ""Gross fixed capital formation"" and ""Consumption of fixed capital"" - collected the gross fixed capital
note - oil and gas (and services) is MUCH higher than mining and quarrying",NA
"Norway","Mining and quarrying","Mining",NA,NA,NA,1,1552,1e+06,1.552e+09,"NOK",NA,"Constant",2022,"2015",2015,3.130183e+12,NA,"https://www.ssb.no/en/statbank/list/knr","09181: Gross fixed capital formation and capital stocks, by industry, contents and year","Medium","Slightly confused - ""Gross fixed capital formation"" and ""Consumption of fixed capital"" - collected the gross fixed capital
note - oil and gas (and services) is MUCH higher than mining and quarrying",NA
"Palau","Mining and quarrying","Mining","B","ISIC",1,1,1.5,1e+06,1500000,"USD","GDP","Constant",2019,"2019",2019,281970375,NA,"https://www.palaugov.pw/executive-branch/ministries/finance/budgetandplanning/national-accounts-2/","FY2022 > Gross Domestic Product Preliminary > Table 1a","High","2022 values marked preliminary",NA
"Palau","Mining and quarrying","Mining","B","ISIC",1,1,1.3,1e+06,1300000,"USD","GDP","Constant",2020,"2019",2019,281970375,NA,"https://www.palaugov.pw/executive-branch/ministries/finance/budgetandplanning/national-accounts-2/","FY2022 > Gross Domestic Product Preliminary > Table 1a","High","2022 values marked preliminary",NA
"Palau","Mining and quarrying","Mining","B","ISIC",1,1,1.5,1e+06,1500000,"USD","GDP","Constant",2021,"2019",2019,281970375,NA,"https://www.palaugov.pw/executive-branch/ministries/finance/budgetandplanning/national-accounts-2/","FY2022 > Gross Domestic Product Preliminary > Table 1a","High","2022 values marked preliminary",NA
"Palau","Mining and quarrying","Mining","B","ISIC",1,1,1.5,1e+06,1500000,"USD","GDP","Constant",2022,"2019",2019,281970375,NA,"https://www.palaugov.pw/executive-branch/ministries/finance/budgetandplanning/national-accounts-2/","FY2022 > Gross Domestic Product Preliminary > Table 1a","High","2022 values marked preliminary",NA
"Palau","Mining and quarrying","Mining","B","ISIC",1,1,1.5,1e+06,1500000,"USD","GDP","Current",2019,"Current",2019,281970375,NA,"https://www.palaugov.pw/executive-branch/ministries/finance/budgetandplanning/national-accounts-2/","FY2022 > Gross Domestic Product Preliminary > Table 1c","High","2022 values marked preliminary",NA
"Palau","Mining and quarrying","Mining","B","ISIC",1,1,1.3,1e+06,1300000,"USD","GDP","Current",2020,"Current",2020,257885921.875,NA,"https://www.palaugov.pw/executive-branch/ministries/finance/budgetandplanning/national-accounts-2/","FY2022 > Gross Domestic Product Preliminary > Table 1c","High","2022 values marked preliminary",NA
"Palau","Mining and quarrying","Mining","B","ISIC",1,1,1.5,1e+06,1500000,"USD","GDP","Current",2021,"Current",2021,232903015.625,NA,"https://www.palaugov.pw/executive-branch/ministries/finance/budgetandplanning/national-accounts-2/","FY2022 > Gross Domestic Product Preliminary > Table 1c","High","2022 values marked preliminary",NA
"Palau","Mining and quarrying","Mining","B","ISIC",1,1,1.7,1e+06,1700000,"USD","GDP","Current",2022,"Current",2022,NA,NA,"https://www.palaugov.pw/executive-branch/ministries/finance/budgetandplanning/national-accounts-2/","FY2022 > Gross Domestic Product Preliminary > Table 1c","High","2022 values marked preliminary",NA
"Panama","Mining and quarrying","Mining","B","ISIC",1,1,6048014894,NA,0,"PAB","GDP","Constant",2019,"2015",2015,54091800000,NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A554",NA,"Medium","Used world bank data for constant",NA
"Panama","Mining and quarrying","Mining","B","ISIC",1,1,5599011200,NA,0,"PAB","GDP","Constant",2020,"2015",2015,54091800000,NA,"https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=1187&ID_CATEGORIA=4&ID_SUBCATEGORIA=26","Preview of Gross Domestic Product Figures: Annual 2022 > 1. PIBC "" Cuadro 1. PRODUCTO INTERNO BRUTO A PRECIOS DE COMPRADOR EN LA REPÚBLICA, SEGÚN  CATEGORÍA                                                                                                                                            DE ACTIVIDAD ECONÓMICA, A PRECIOS CORRIENTES:  AÑOS 2018-22""","Medium","Used world bank data for constant",NA
"Panama","Mining and quarrying","Mining","B","ISIC",1,1,7366606409,NA,0,"PAB","GDP","Constant",2021,"2015",2015,54091800000,NA,"https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=1187&ID_CATEGORIA=4&ID_SUBCATEGORIA=26","Preview of Gross Domestic Product Figures: Annual 2022 > 1. PIBC "" Cuadro 1. PRODUCTO INTERNO BRUTO A PRECIOS DE COMPRADOR EN LA REPÚBLICA, SEGÚN  CATEGORÍA                                                                                                                                            DE ACTIVIDAD ECONÓMICA, A PRECIOS CORRIENTES:  AÑOS 2018-22""","Medium","Used world bank data for constant",NA
"Panama","Mining and quarrying","Mining","B","ISIC",1,1,7743071870,NA,0,"PAB","GDP","Constant",2022,"2015",2015,54091800000,NA,"https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=1187&ID_CATEGORIA=4&ID_SUBCATEGORIA=26","Preview of Gross Domestic Product Figures: Annual 2022 > 1. PIBC "" Cuadro 1. PRODUCTO INTERNO BRUTO A PRECIOS DE COMPRADOR EN LA REPÚBLICA, SEGÚN  CATEGORÍA                                                                                                                                            DE ACTIVIDAD ECONÓMICA, A PRECIOS CORRIENTES:  AÑOS 2018-22""","Medium","Used world bank data for constant",NA
"Panama","Mining and quarrying","Mining","B","ISIC",1,1,1061.9,1e+06,1061900000,"PAB","GDP","Current",2019,"Current",2019,69721787500,NA,"https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=1187&ID_CATEGORIA=4&ID_SUBCATEGORIA=26","Preview of Gross Domestic Product Figures: Annual 2022 > 1. PIBC "" Cuadro 1. PRODUCTO INTERNO BRUTO A PRECIOS DE COMPRADOR EN LA REPÚBLICA, SEGÚN  CATEGORÍA                                                                                                                                            DE ACTIVIDAD ECONÓMICA, A PRECIOS CORRIENTES:  AÑOS 2018-22""","Medium","Category = ""Explotación de minas y canteras""
2 sheets in the excel doc that could be right data (spanish!)",NA
"Panama","Mining and quarrying","Mining","B","ISIC",1,1,1299.1,1e+06,1299100000,"PAB","GDP","Current",2020,"Current",2020,57086836900,NA,"https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=1187&ID_CATEGORIA=4&ID_SUBCATEGORIA=26","Preview of Gross Domestic Product Figures: Annual 2022 > 1. PIBC "" Cuadro 1. PRODUCTO INTERNO BRUTO A PRECIOS DE COMPRADOR EN LA REPÚBLICA, SEGÚN  CATEGORÍA                                                                                                                                            DE ACTIVIDAD ECONÓMICA, A PRECIOS CORRIENTES:  AÑOS 2018-22""","Medium","Category = ""Explotación de minas y canteras""
2 sheets in the excel doc that could be right data (spanish!)",NA
