"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.86076,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.83821,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.830155,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.828326,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.817158,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.821403,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.817199,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.779588,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.755663,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.739781,,
"BEL","Belgium","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.732344,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","ZAR","Rand","0","Units",,,3.749269,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","ZAR","Rand","0","Units",,,3.854125,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2002","2002","ZAR","Rand","0","Units",,,4.292662,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2003","2003","ZAR","Rand","0","Units",,,4.292662,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2004","2004","ZAR","Rand","0","Units",,,4.151802,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","ZAR","Rand","0","Units",,,4.098399,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","ZAR","Rand","0","Units",,,4.099112,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","ZAR","Rand","0","Units",,,4.231633,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","ZAR","Rand","0","Units",,,4.48574,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","ZAR","Rand","0","Units",,,4.82656,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","ZAR","Rand","0","Units",,,4.942888,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","ZAR","Rand","0","Units",,,5.03117,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","ZAR","Rand","0","Units",,,5.122317,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","ZAR","Rand","0","Units",,,5.454728,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","ZAR","Rand","0","Units",,,5.768674,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","ZAR","Rand","0","Units",,,5.997116,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","ZAR","Rand","0","Units",,,6.312913,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","ZAR","Rand","0","Units",,,6.549363,,
"ZAF","South Africa","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","ZAR","Rand","0","Units",,,6.681995,,
