"","REF_AREA","Reference.area","ACTIVITY","Economic.activity","TIME_PERIOD","OBS_VALUE","OBS_STATUS","Observation.status","CURRENCY","Currency"
"509","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2003,750.938,"A","Normal value","EUR","Euro"
"510","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2005,817.255,"A","Normal value","EUR","Euro"
"511","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2007,1450.229,"A","Normal value","EUR","Euro"
"512","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2009,1336.477,"A","Normal value","EUR","Euro"
"513","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2011,1350.606,"A","Normal value","EUR","Euro"
"514","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2013,1655.458,"A","Normal value","EUR","Euro"
"515","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2015,1759.472,"A","Normal value","EUR","Euro"
"516","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2017,1769.917,"A","Normal value","EUR","Euro"
"517","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2019,1629.428,"A","Normal value","EUR","Euro"
"518","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2021,1793.475,"A","Normal value","EUR","Euro"
"519","SVK","Slovak Republic","A","Agriculture, forestry and fishing",2023,2398.721,"A","Normal value","EUR","Euro"
"520","BGR","Bulgaria","A","Agriculture, forestry and fishing",1995,117.596,"A","Normal value","BGN","Bulgarian lev"
"521","BGR","Bulgaria","A","Agriculture, forestry and fishing",1997,3897.226,"A","Normal value","BGN","Bulgarian lev"
"522","BGR","Bulgaria","A","Agriculture, forestry and fishing",1999,3245.22,"A","Normal value","BGN","Bulgarian lev"
"523","BGR","Bulgaria","A","Agriculture, forestry and fishing",2001,3285.597,"A","Normal value","BGN","Bulgarian lev"
"524","BGR","Bulgaria","A","Agriculture, forestry and fishing",2003,3332.448,"A","Normal value","BGN","Bulgarian lev"
"525","BGR","Bulgaria","A","Agriculture, forestry and fishing",2005,3424.588,"A","Normal value","BGN","Bulgarian lev"
"526","BGR","Bulgaria","A","Agriculture, forestry and fishing",2007,2953.627,"A","Normal value","BGN","Bulgarian lev"
"527","BGR","Bulgaria","A","Agriculture, forestry and fishing",2009,3099.81,"A","Normal value","BGN","Bulgarian lev"
"528","BGR","Bulgaria","A","Agriculture, forestry and fishing",2011,3781.597,"A","Normal value","BGN","Bulgarian lev"
"529","BGR","Bulgaria","A","Agriculture, forestry and fishing",2013,3714.086,"A","Normal value","BGN","Bulgarian lev"
"530","BGR","Bulgaria","A","Agriculture, forestry and fishing",2015,3638.368,"A","Normal value","BGN","Bulgarian lev"
"531","BGR","Bulgaria","A","Agriculture, forestry and fishing",2017,4151.653,"A","Normal value","BGN","Bulgarian lev"
"532","BGR","Bulgaria","A","Agriculture, forestry and fishing",2019,3902.468,"A","Normal value","BGN","Bulgarian lev"
"533","CAN","Canada","A","Agriculture, forestry and fishing",2007,22140,"A","Normal value","CAD","Canadian dollar"
"534","CAN","Canada","A","Agriculture, forestry and fishing",2009,21566,"A","Normal value","CAD","Canadian dollar"
"535","CAN","Canada","A","Agriculture, forestry and fishing",2011,28419,"A","Normal value","CAD","Canadian dollar"
"536","CAN","Canada","A","Agriculture, forestry and fishing",2013,36033,"A","Normal value","CAD","Canadian dollar"
"537","CAN","Canada","A","Agriculture, forestry and fishing",2015,37218,"A","Normal value","CAD","Canadian dollar"
"538","CAN","Canada","A","Agriculture, forestry and fishing",2017,40458,"A","Normal value","CAD","Canadian dollar"
"539","CAN","Canada","A","Agriculture, forestry and fishing",2019,39263,"A","Normal value","CAD","Canadian dollar"
"540","USA","United States","A03","Fishing and aquaculture",1998,2753.352,"A","Normal value","USD","US dollar"
"541","USA","United States","A03","Fishing and aquaculture",2000,2733.12,"A","Normal value","USD","US dollar"
"542","USA","United States","A03","Fishing and aquaculture",2002,2493.232,"A","Normal value","USD","US dollar"
"543","USA","United States","A03","Fishing and aquaculture",2004,2431.005,"A","Normal value","USD","US dollar"
"544","USA","United States","A03","Fishing and aquaculture",2006,3089.233,"A","Normal value","USD","US dollar"
"545","USA","United States","A03","Fishing and aquaculture",2008,3142.449,"A","Normal value","USD","US dollar"
"546","USA","United States","A03","Fishing and aquaculture",2010,3612.988,"A","Normal value","USD","US dollar"
"547","USA","United States","A03","Fishing and aquaculture",2012,3966.128,"A","Normal value","USD","US dollar"
"548","USA","United States","A03","Fishing and aquaculture",2014,3842.908,"A","Normal value","USD","US dollar"
"549","USA","United States","A03","Fishing and aquaculture",2016,4096.451,"A","Normal value","USD","US dollar"
"550","USA","United States","A03","Fishing and aquaculture",2018,4265.085,"A","Normal value","USD","US dollar"
"551","USA","United States","A03","Fishing and aquaculture",2020,4052.962,"A","Normal value","USD","US dollar"
"552","SVK","Slovak Republic","A03","Fishing and aquaculture",1995,0.825,"A","Normal value","EUR","Euro"
"553","SVK","Slovak Republic","A03","Fishing and aquaculture",1997,0.817,"A","Normal value","EUR","Euro"
"554","SVK","Slovak Republic","A03","Fishing and aquaculture",1999,1.131,"A","Normal value","EUR","Euro"
"555","SVK","Slovak Republic","A03","Fishing and aquaculture",2001,1.19,"A","Normal value","EUR","Euro"
"556","SVK","Slovak Republic","A03","Fishing and aquaculture",2003,0.915,"A","Normal value","EUR","Euro"
"557","SVK","Slovak Republic","A03","Fishing and aquaculture",2005,1.264,"A","Normal value","EUR","Euro"
"558","SVK","Slovak Republic","A03","Fishing and aquaculture",2007,4.114,"A","Normal value","EUR","Euro"
"559","SVK","Slovak Republic","A03","Fishing and aquaculture",2009,1.395,"A","Normal value","EUR","Euro"
"560","SVK","Slovak Republic","A03","Fishing and aquaculture",2011,1.986,"A","Normal value","EUR","Euro"
"561","SVK","Slovak Republic","A03","Fishing and aquaculture",2013,11.593,"A","Normal value","EUR","Euro"
"562","SVK","Slovak Republic","A03","Fishing and aquaculture",2015,37.213,"A","Normal value","EUR","Euro"
"563","SVK","Slovak Republic","A03","Fishing and aquaculture",2017,14.292,"A","Normal value","EUR","Euro"
"564","SVK","Slovak Republic","A03","Fishing and aquaculture",2019,5.174,"A","Normal value","EUR","Euro"
"565","SVK","Slovak Republic","A03","Fishing and aquaculture",2021,3.737,"A","Normal value","EUR","Euro"
"566","AUT","Austria","A03","Fishing and aquaculture",1995,5.54,"A","Normal value","EUR","Euro"
"567","AUT","Austria","A03","Fishing and aquaculture",1997,6.37,"A","Normal value","EUR","Euro"
"568","AUT","Austria","A03","Fishing and aquaculture",1999,6.17,"A","Normal value","EUR","Euro"
"569","AUT","Austria","A03","Fishing and aquaculture",2001,5.94,"A","Normal value","EUR","Euro"
"570","AUT","Austria","A03","Fishing and aquaculture",2003,5.86,"A","Normal value","EUR","Euro"
"571","AUT","Austria","A03","Fishing and aquaculture",2005,7.12,"A","Normal value","EUR","Euro"
"572","AUT","Austria","A03","Fishing and aquaculture",2007,9.98,"A","Normal value","EUR","Euro"
"573","AUT","Austria","A03","Fishing and aquaculture",2009,12.37,"A","Normal value","EUR","Euro"
"574","AUT","Austria","A03","Fishing and aquaculture",2011,16.24,"A","Normal value","EUR","Euro"
"575","AUT","Austria","A03","Fishing and aquaculture",2013,22.19,"A","Normal value","EUR","Euro"
"576","AUT","Austria","A03","Fishing and aquaculture",2015,22.7,"A","Normal value","EUR","Euro"
"577","AUT","Austria","A03","Fishing and aquaculture",2017,27.3,"A","Normal value","EUR","Euro"
"578","AUT","Austria","A03","Fishing and aquaculture",2019,33.85,"A","Normal value","EUR","Euro"
"579","AUT","Austria","A03","Fishing and aquaculture",2021,33.19,"A","Normal value","EUR","Euro"
"580","ALB","Albania","A","Agriculture, forestry and fishing",1996,121742.51,"A","Normal value","ALL","Lek"
"581","ALB","Albania","A","Agriculture, forestry and fishing",1998,110780.834,"A","Normal value","ALL","Lek"
"582","ALB","Albania","A","Agriculture, forestry and fishing",2000,122870.742,"A","Normal value","ALL","Lek"
"583","ALB","Albania","A","Agriculture, forestry and fishing",2002,134462.428,"A","Normal value","ALL","Lek"
"584","ALB","Albania","A","Agriculture, forestry and fishing",2004,151495.688,"A","Normal value","ALL","Lek"
"585","ALB","Albania","A","Agriculture, forestry and fishing",2006,154547.355,"A","Normal value","ALL","Lek"
"586","ALB","Albania","A","Agriculture, forestry and fishing",2008,181954.359,"A","Normal value","ALL","Lek"
"587","ALB","Albania","A","Agriculture, forestry and fishing",2010,222588.792,"A","Normal value","ALL","Lek"
"588","ALB","Albania","A","Agriculture, forestry and fishing",2012,250125.958,"A","Normal value","ALL","Lek"
"589","ALB","Albania","A","Agriculture, forestry and fishing",2014,278923.537,"A","Normal value","ALL","Lek"
"590","ALB","Albania","A","Agriculture, forestry and fishing",2016,292286.755,"A","Normal value","ALL","Lek"
"591","ESP","Spain","A","Agriculture, forestry and fishing",1996,21471,"A","Normal value","EUR","Euro"
"592","ESP","Spain","A","Agriculture, forestry and fishing",1998,23076,"A","Normal value","EUR","Euro"
"593","ESP","Spain","A","Agriculture, forestry and fishing",2000,24264,"A","Normal value","EUR","Euro"
"594","ESP","Spain","A","Agriculture, forestry and fishing",2002,26152,"A","Normal value","EUR","Euro"
"595","ESP","Spain","A","Agriculture, forestry and fishing",2004,26886,"A","Normal value","EUR","Euro"
"596","ESP","Spain","A","Agriculture, forestry and fishing",2006,24209,"A","Normal value","EUR","Euro"
"597","ESP","Spain","A","Agriculture, forestry and fishing",2008,26279,"A","Normal value","EUR","Euro"
"598","ESP","Spain","A","Agriculture, forestry and fishing",2010,26079,"A","Normal value","EUR","Euro"
"599","ESP","Spain","A","Agriculture, forestry and fishing",2012,24832,"A","Normal value","EUR","Euro"
"600","ESP","Spain","A","Agriculture, forestry and fishing",2014,26179,"A","Normal value","EUR","Euro"
"601","ESP","Spain","A","Agriculture, forestry and fishing",2016,31474,"A","Normal value","EUR","Euro"
"602","ESP","Spain","A","Agriculture, forestry and fishing",2018,33181,"A","Normal value","EUR","Euro"
"603","ESP","Spain","A","Agriculture, forestry and fishing",2020,31461,"A","Normal value","EUR","Euro"
"604","ESP","Spain","A","Agriculture, forestry and fishing",2022,31483,"P","Provisional value","EUR","Euro"
"605","EST","Estonia","A","Agriculture, forestry and fishing",1995,118.2,"A","Normal value","EUR","Euro"
"606","EST","Estonia","A","Agriculture, forestry and fishing",1997,186.98,"A","Normal value","EUR","Euro"
"607","EST","Estonia","A","Agriculture, forestry and fishing",1999,196.17,"A","Normal value","EUR","Euro"
"608","EST","Estonia","A","Agriculture, forestry and fishing",2001,244.13,"A","Normal value","EUR","Euro"
"609","EST","Estonia","A","Agriculture, forestry and fishing",2003,302.57,"A","Normal value","EUR","Euro"
"610","EST","Estonia","A","Agriculture, forestry and fishing",2005,372.89,"A","Normal value","EUR","Euro"
"611","EST","Estonia","A","Agriculture, forestry and fishing",2007,643.84,"A","Normal value","EUR","Euro"
"612","EST","Estonia","A","Agriculture, forestry and fishing",2009,349.22,"A","Normal value","EUR","Euro"
"613","EST","Estonia","A","Agriculture, forestry and fishing",2011,613.7,"A","Normal value","EUR","Euro"
"614","EST","Estonia","A","Agriculture, forestry and fishing",2013,583.99,"A","Normal value","EUR","Euro"
"615","EST","Estonia","A","Agriculture, forestry and fishing",2015,589.65,"A","Normal value","EUR","Euro"
"616","EST","Estonia","A","Agriculture, forestry and fishing",2017,568.72,"A","Normal value","EUR","Euro"
"617","EST","Estonia","A","Agriculture, forestry and fishing",2019,645.08,"A","Normal value","EUR","Euro"
"618","EST","Estonia","A","Agriculture, forestry and fishing",2021,614.01,"A","Normal value","EUR","Euro"
"619","CHL","Chile","A","Agriculture, forestry and fishing",2018,7439933.036,"A","Normal value","CLP","Chilean peso"
"620","CHL","Chile","A","Agriculture, forestry and fishing",2020,8141734.846,"A","Normal value","CLP","Chilean peso"
"621","CHL","Chile","A","Agriculture, forestry and fishing",2022,9134644.668,"A","Normal value","CLP","Chilean peso"
"622","SRB","Serbia","A","Agriculture, forestry and fishing",1996,20798.842,"A","Normal value","RSD","Serbian dinar"
"623","SRB","Serbia","A","Agriculture, forestry and fishing",1998,32273.76,"A","Normal value","RSD","Serbian dinar"
"624","SRB","Serbia","A","Agriculture, forestry and fishing",2000,74138.37,"A","Normal value","RSD","Serbian dinar"
"625","SRB","Serbia","A","Agriculture, forestry and fishing",2002,107688.379,"A","Normal value","RSD","Serbian dinar"
"626","SRB","Serbia","A","Agriculture, forestry and fishing",2004,130192.151,"A","Normal value","RSD","Serbian dinar"
"627","SRB","Serbia","A","Agriculture, forestry and fishing",2006,148693.36,"A","Normal value","RSD","Serbian dinar"
"628","SRB","Serbia","A","Agriculture, forestry and fishing",2008,216526.078,"A","Normal value","RSD","Serbian dinar"
"629","SRB","Serbia","A","Agriculture, forestry and fishing",2010,214618.319,"A","Normal value","RSD","Serbian dinar"
"630","SRB","Serbia","A","Agriculture, forestry and fishing",2012,245164.195,"A","Normal value","RSD","Serbian dinar"
"631","SRB","Serbia","A","Agriculture, forestry and fishing",2014,293979.488,"A","Normal value","RSD","Serbian dinar"
"632","SRB","Serbia","A","Agriculture, forestry and fishing",2016,308422.043,"A","Normal value","RSD","Serbian dinar"
"633","SRB","Serbia","A","Agriculture, forestry and fishing",2018,321765.062,"A","Normal value","RSD","Serbian dinar"
"634","SRB","Serbia","A","Agriculture, forestry and fishing",2020,349165.277,"A","Normal value","RSD","Serbian dinar"
"635","SRB","Serbia","A","Agriculture, forestry and fishing",2022,458499.285,"P","Provisional value","RSD","Serbian dinar"
"636","CYP","Cyprus","A","Agriculture, forestry and fishing",1996,365.3,"A","Normal value","EUR","Euro"
"637","CYP","Cyprus","A","Agriculture, forestry and fishing",1998,392.7,"A","Normal value","EUR","Euro"
"638","CYP","Cyprus","A","Agriculture, forestry and fishing",2000,386.4,"A","Normal value","EUR","Euro"
"639","CYP","Cyprus","A","Agriculture, forestry and fishing",2002,449.9,"A","Normal value","EUR","Euro"
"640","CYP","Cyprus","A","Agriculture, forestry and fishing",2004,427.2,"A","Normal value","EUR","Euro"
"641","CYP","Cyprus","A","Agriculture, forestry and fishing",2006,364.2,"A","Normal value","EUR","Euro"
"642","CYP","Cyprus","A","Agriculture, forestry and fishing",2008,397.9,"A","Normal value","EUR","Euro"
"643","CYP","Cyprus","A","Agriculture, forestry and fishing",2010,400.4,"A","Normal value","EUR","Euro"
"644","CYP","Cyprus","A","Agriculture, forestry and fishing",2012,390.2,"A","Normal value","EUR","Euro"
"645","CYP","Cyprus","A","Agriculture, forestry and fishing",2014,322.5,"A","Normal value","EUR","Euro"
"646","CYP","Cyprus","A","Agriculture, forestry and fishing",2016,407.6,"A","Normal value","EUR","Euro"
"647","CYP","Cyprus","A","Agriculture, forestry and fishing",2018,374.7,"A","Normal value","EUR","Euro"
"648","CYP","Cyprus","A","Agriculture, forestry and fishing",2020,417.4,"P","Provisional value","EUR","Euro"
"649","POL","Poland","A03","Fishing and aquaculture",1996,151,"E","Estimated value","PLN","Zloty"
"650","POL","Poland","A03","Fishing and aquaculture",1998,167,"E","Estimated value","PLN","Zloty"
"651","POL","Poland","A03","Fishing and aquaculture",2000,185,"A","Normal value","PLN","Zloty"
"652","POL","Poland","A03","Fishing and aquaculture",2002,238,"A","Normal value","PLN","Zloty"
"653","POL","Poland","A03","Fishing and aquaculture",2004,187,"A","Normal value","PLN","Zloty"
"654","POL","Poland","A03","Fishing and aquaculture",2006,214,"A","Normal value","PLN","Zloty"
"655","POL","Poland","A03","Fishing and aquaculture",2008,166,"A","Normal value","PLN","Zloty"
"656","POL","Poland","A03","Fishing and aquaculture",2010,224,"A","Normal value","PLN","Zloty"
"657","POL","Poland","A03","Fishing and aquaculture",2012,250,"A","Normal value","PLN","Zloty"
"658","POL","Poland","A03","Fishing and aquaculture",2014,252,"A","Normal value","PLN","Zloty"
"659","POL","Poland","A03","Fishing and aquaculture",2016,407,"A","Normal value","PLN","Zloty"
"660","POL","Poland","A03","Fishing and aquaculture",2018,333,"A","Normal value","PLN","Zloty"
"661","POL","Poland","A03","Fishing and aquaculture",2020,414,"A","Normal value","PLN","Zloty"
"662","LUX","Luxembourg","A03","Fishing and aquaculture",1996,0,"A","Normal value","EUR","Euro"
"663","LUX","Luxembourg","A03","Fishing and aquaculture",1998,0,"A","Normal value","EUR","Euro"
"664","LUX","Luxembourg","A03","Fishing and aquaculture",2000,0,"A","Normal value","EUR","Euro"
"665","LUX","Luxembourg","A03","Fishing and aquaculture",2002,0,"A","Normal value","EUR","Euro"
"666","LUX","Luxembourg","A03","Fishing and aquaculture",2004,0,"A","Normal value","EUR","Euro"
"667","LUX","Luxembourg","A03","Fishing and aquaculture",2006,0,"A","Normal value","EUR","Euro"
"668","LUX","Luxembourg","A03","Fishing and aquaculture",2008,0,"A","Normal value","EUR","Euro"
"669","LUX","Luxembourg","A03","Fishing and aquaculture",2010,0,"A","Normal value","EUR","Euro"
"670","LUX","Luxembourg","A03","Fishing and aquaculture",2012,0,"A","Normal value","EUR","Euro"
"671","LUX","Luxembourg","A03","Fishing and aquaculture",2014,0,"A","Normal value","EUR","Euro"
"672","LUX","Luxembourg","A03","Fishing and aquaculture",2016,0,"A","Normal value","EUR","Euro"
"673","LUX","Luxembourg","A03","Fishing and aquaculture",2018,0,"A","Normal value","EUR","Euro"
"674","LUX","Luxembourg","A03","Fishing and aquaculture",2020,0,"A","Normal value","EUR","Euro"
"675","LUX","Luxembourg","A03","Fishing and aquaculture",2022,0,"A","Normal value","EUR","Euro"
"676","ISL","Iceland","A","Agriculture, forestry and fishing",1995,40496.301,"A","Normal value","ISK","Iceland krona"
"677","ISL","Iceland","A","Agriculture, forestry and fishing",1997,43184.095,"A","Normal value","ISK","Iceland krona"
"678","ISL","Iceland","A","Agriculture, forestry and fishing",1999,49383.337,"A","Normal value","ISK","Iceland krona"
"679","ISL","Iceland","A","Agriculture, forestry and fishing",2001,59916.76,"A","Normal value","ISK","Iceland krona"
"680","ISL","Iceland","A","Agriculture, forestry and fishing",2003,56317.055,"A","Normal value","ISK","Iceland krona"
"681","ISL","Iceland","A","Agriculture, forestry and fishing",2005,49927.136,"A","Normal value","ISK","Iceland krona"
"682","ISL","Iceland","A","Agriculture, forestry and fishing",2007,57282.57,"A","Normal value","ISK","Iceland krona"
"683","ISL","Iceland","A","Agriculture, forestry and fishing",2009,91906.832,"A","Normal value","ISK","Iceland krona"
"684","ISL","Iceland","A","Agriculture, forestry and fishing",2011,113277.319,"A","Normal value","ISK","Iceland krona"
"685","ISL","Iceland","A","Agriculture, forestry and fishing",2013,115129.745,"A","Normal value","ISK","Iceland krona"
"686","ISL","Iceland","A","Agriculture, forestry and fishing",2015,122258.278,"A","Normal value","ISK","Iceland krona"
"687","ISL","Iceland","A","Agriculture, forestry and fishing",2017,99766.315,"A","Normal value","ISK","Iceland krona"
"688","ISL","Iceland","A","Agriculture, forestry and fishing",2019,132541.814,"A","Normal value","ISK","Iceland krona"
"689","ISL","Iceland","A","Agriculture, forestry and fishing",2021,140387.88,"A","Normal value","ISK","Iceland krona"
"690","NZL","New Zealand","A","Agriculture, forestry and fishing",1971,782,"A","Normal value","NZD","New Zealand dollar"
"691","NZL","New Zealand","A","Agriculture, forestry and fishing",1973,1095,"A","Normal value","NZD","New Zealand dollar"
"692","NZL","New Zealand","A","Agriculture, forestry and fishing",1975,1130,"A","Normal value","NZD","New Zealand dollar"
"693","NZL","New Zealand","A","Agriculture, forestry and fishing",1977,1479,"A","Normal value","NZD","New Zealand dollar"
"694","NZL","New Zealand","A","Agriculture, forestry and fishing",1979,2363,"A","Normal value","NZD","New Zealand dollar"
"695","NZL","New Zealand","A","Agriculture, forestry and fishing",1981,2499,"A","Normal value","NZD","New Zealand dollar"
"696","NZL","New Zealand","A","Agriculture, forestry and fishing",1983,2749,"A","Normal value","NZD","New Zealand dollar"
"697","NZL","New Zealand","A","Agriculture, forestry and fishing",1985,3523,"A","Normal value","NZD","New Zealand dollar"
"698","NZL","New Zealand","A","Agriculture, forestry and fishing",1987,715,"A","Normal value","NZD","New Zealand dollar"
"699","NZL","New Zealand","A","Agriculture, forestry and fishing",1989,1061,"A","Normal value","NZD","New Zealand dollar"
"700","NZL","New Zealand","A","Agriculture, forestry and fishing",1991,5233,"A","Normal value","NZD","New Zealand dollar"
"701","NZL","New Zealand","A","Agriculture, forestry and fishing",1993,6196,"A","Normal value","NZD","New Zealand dollar"
"702","NZL","New Zealand","A","Agriculture, forestry and fishing",1995,6208,"A","Normal value","NZD","New Zealand dollar"
"703","NZL","New Zealand","A","Agriculture, forestry and fishing",1997,6370,"A","Normal value","NZD","New Zealand dollar"
"704","NZL","New Zealand","A","Agriculture, forestry and fishing",1999,7106,"A","Normal value","NZD","New Zealand dollar"
"705","NZL","New Zealand","A","Agriculture, forestry and fishing",2001,10273,"A","Normal value","NZD","New Zealand dollar"
"706","NZL","New Zealand","A","Agriculture, forestry and fishing",2003,8279,"A","Normal value","NZD","New Zealand dollar"
"707","NZL","New Zealand","A","Agriculture, forestry and fishing",2005,7361,"A","Normal value","NZD","New Zealand dollar"
"708","NZL","New Zealand","A","Agriculture, forestry and fishing",2007,11328,"A","Normal value","NZD","New Zealand dollar"
"709","NZL","New Zealand","A","Agriculture, forestry and fishing",2009,11174,"A","Normal value","NZD","New Zealand dollar"
"710","NZL","New Zealand","A","Agriculture, forestry and fishing",2011,13387,"A","Normal value","NZD","New Zealand dollar"
"711","NZL","New Zealand","A","Agriculture, forestry and fishing",2013,16374,"A","Normal value","NZD","New Zealand dollar"
"712","NZL","New Zealand","A","Agriculture, forestry and fishing",2015,11417,"A","Normal value","NZD","New Zealand dollar"
"713","NZL","New Zealand","A","Agriculture, forestry and fishing",2017,17195,"A","Normal value","NZD","New Zealand dollar"
"714","NZL","New Zealand","A","Agriculture, forestry and fishing",2019,18396,"A","Normal value","NZD","New Zealand dollar"
"715","NZL","New Zealand","A","Agriculture, forestry and fishing",2021,41456,"A","Normal value","NZD","New Zealand dollar"
"716","SVN","Slovenia","A","Agriculture, forestry and fishing",1995,425.576,"A","Normal value","EUR","Euro"
"717","SVN","Slovenia","A","Agriculture, forestry and fishing",1997,519.27,"A","Normal value","EUR","Euro"
"718","SVN","Slovenia","A","Agriculture, forestry and fishing",1999,515.464,"A","Normal value","EUR","Euro"
"719","SVN","Slovenia","A","Agriculture, forestry and fishing",2001,589.613,"A","Normal value","EUR","Euro"
"720","SVN","Slovenia","A","Agriculture, forestry and fishing",2003,576.829,"A","Normal value","EUR","Euro"
"721","SVN","Slovenia","A","Agriculture, forestry and fishing",2005,706.063,"A","Normal value","EUR","Euro"
"722","SVN","Slovenia","A","Agriculture, forestry and fishing",2007,718.329,"A","Normal value","EUR","Euro"
"723","SVN","Slovenia","A","Agriculture, forestry and fishing",2009,658.358,"A","Normal value","EUR","Euro"
"724","SVN","Slovenia","A","Agriculture, forestry and fishing",2011,794.019,"A","Normal value","EUR","Euro"
"725","SVN","Slovenia","A","Agriculture, forestry and fishing",2013,718.597,"A","Normal value","EUR","Euro"
"726","SVN","Slovenia","A","Agriculture, forestry and fishing",2015,814.583,"A","Normal value","EUR","Euro"
"727","SVN","Slovenia","A","Agriculture, forestry and fishing",2017,791.29,"A","Normal value","EUR","Euro"
"728","SVN","Slovenia","A","Agriculture, forestry and fishing",2019,981.789,"A","Normal value","EUR","Euro"
"729","SVN","Slovenia","A","Agriculture, forestry and fishing",2021,880.372,"A","Normal value","EUR","Euro"
"730","FIN","Finland","A","Agriculture, forestry and fishing",1981,2917,"A","Normal value","EUR","Euro"
"731","FIN","Finland","A","Agriculture, forestry and fishing",1983,3613,"A","Normal value","EUR","Euro"
"732","FIN","Finland","A","Agriculture, forestry and fishing",1985,4006,"A","Normal value","EUR","Euro"
"733","FIN","Finland","A","Agriculture, forestry and fishing",1987,3576,"A","Normal value","EUR","Euro"
"734","FIN","Finland","A","Agriculture, forestry and fishing",1989,4484,"A","Normal value","EUR","Euro"
"735","FIN","Finland","A","Agriculture, forestry and fishing",1991,4193,"A","Normal value","EUR","Euro"
"736","FIN","Finland","A","Agriculture, forestry and fishing",1993,3748,"A","Normal value","EUR","Euro"
"737","FIN","Finland","A","Agriculture, forestry and fishing",1995,3742,"A","Normal value","EUR","Euro"
"738","FIN","Finland","A","Agriculture, forestry and fishing",1997,3793,"A","Normal value","EUR","Euro"
"739","FIN","Finland","A","Agriculture, forestry and fishing",1999,3663,"A","Normal value","EUR","Euro"
"740","FIN","Finland","A","Agriculture, forestry and fishing",2001,3998,"A","Normal value","EUR","Euro"
"741","FIN","Finland","A","Agriculture, forestry and fishing",2003,3848,"A","Normal value","EUR","Euro"
"742","FIN","Finland","A","Agriculture, forestry and fishing",2005,3752,"A","Normal value","EUR","Euro"
"743","FIN","Finland","A","Agriculture, forestry and fishing",2007,4453,"A","Normal value","EUR","Euro"
"744","FIN","Finland","A","Agriculture, forestry and fishing",2009,4096,"A","Normal value","EUR","Euro"
"745","FIN","Finland","A","Agriculture, forestry and fishing",2011,4596,"A","Normal value","EUR","Euro"
"746","FIN","Finland","A","Agriculture, forestry and fishing",2013,4837,"A","Normal value","EUR","Euro"
"747","FIN","Finland","A","Agriculture, forestry and fishing",2015,4764,"A","Normal value","EUR","Euro"
"748","FIN","Finland","A","Agriculture, forestry and fishing",2017,5241,"A","Normal value","EUR","Euro"
"749","FIN","Finland","A","Agriculture, forestry and fishing",2019,5635,"A","Normal value","EUR","Euro"
"750","FIN","Finland","A","Agriculture, forestry and fishing",2021,6108,"A","Normal value","EUR","Euro"
"751","COL","Colombia","A","Agriculture, forestry and fishing",2005,25439000,"A","Normal value","COP","Colombian peso"
"752","COL","Colombia","A","Agriculture, forestry and fishing",2007,29715000,"A","Normal value","COP","Colombian peso"
"753","COL","Colombia","A","Agriculture, forestry and fishing",2009,33554000,"A","Normal value","COP","Colombian peso"
"754","COL","Colombia","A","Agriculture, forestry and fishing",2011,37709000,"A","Normal value","COP","Colombian peso"
"755","COL","Colombia","A","Agriculture, forestry and fishing",2013,38509000,"A","Normal value","COP","Colombian peso"
"756","COL","Colombia","A","Agriculture, forestry and fishing",2015,48124000,"A","Normal value","COP","Colombian peso"
"757","COL","Colombia","A","Agriculture, forestry and fishing",2017,58815000,"A","Normal value","COP","Colombian peso"
"758","COL","Colombia","A","Agriculture, forestry and fishing",2019,67958000,"A","Normal value","COP","Colombian peso"
"759","COL","Colombia","A","Agriculture, forestry and fishing",2021,92679000,"P","Provisional value","COP","Colombian peso"
"760","AUS","Australia","A","Agriculture, forestry and fishing",1989,16971,"A","Normal value","AUD","Australian dollar"
"761","AUS","Australia","A","Agriculture, forestry and fishing",1991,12880,"A","Normal value","AUD","Australian dollar"
"762","AUS","Australia","A","Agriculture, forestry and fishing",1993,15576,"A","Normal value","AUD","Australian dollar"
"763","AUS","Australia","A","Agriculture, forestry and fishing",1995,17873,"A","Normal value","AUD","Australian dollar"
"764","AUS","Australia","A","Agriculture, forestry and fishing",1997,17847,"A","Normal value","AUD","Australian dollar"
"765","AUS","Australia","A","Agriculture, forestry and fishing",1999,20612,"A","Normal value","AUD","Australian dollar"
"766","AUS","Australia","A","Agriculture, forestry and fishing",2001,29842,"A","Normal value","AUD","Australian dollar"
"767","AUS","Australia","A","Agriculture, forestry and fishing",2003,26455,"A","Normal value","AUD","Australian dollar"
"768","AUS","Australia","A","Agriculture, forestry and fishing",2005,27299,"A","Normal value","AUD","Australian dollar"
"769","AUS","Australia","A","Agriculture, forestry and fishing",2007,27628,"A","Normal value","AUD","Australian dollar"
"770","AUS","Australia","A","Agriculture, forestry and fishing",2009,28753,"A","Normal value","AUD","Australian dollar"
"771","AUS","Australia","A","Agriculture, forestry and fishing",2011,34035,"A","Normal value","AUD","Australian dollar"
