"","REF_AREA","Reference.area","ACTIVITY","Economic.activity","TIME_PERIOD","OBS_VALUE","OBS_STATUS","Observation.status","CURRENCY","Currency"
"587","CZE","Czechia","H","Transportation and storage",2016,249056,"A","Normal value","CZK","Czech koruna"
"588","CZE","Czechia","H","Transportation and storage",2018,275642,"A","Normal value","CZK","Czech koruna"
"589","CZE","Czechia","H","Transportation and storage",2020,279193,"A","Normal value","CZK","Czech koruna"
"590","CZE","Czechia","H","Transportation and storage",2022,342583,"A","Normal value","CZK","Czech koruna"
"591","ROU","Romania","H","Transportation and storage",1996,676.6,"A","Normal value","RON","Romanian leu"
"592","ROU","Romania","H","Transportation and storage",1998,2111.9,"A","Normal value","RON","Romanian leu"
"593","ROU","Romania","H","Transportation and storage",2000,4632.7,"A","Normal value","RON","Romanian leu"
"594","ROU","Romania","H","Transportation and storage",2002,9551.9,"A","Normal value","RON","Romanian leu"
"595","ROU","Romania","H","Transportation and storage",2004,16762.7,"A","Normal value","RON","Romanian leu"
"596","ROU","Romania","H","Transportation and storage",2006,24729.1,"A","Normal value","RON","Romanian leu"
"597","ROU","Romania","H","Transportation and storage",2008,37989.5,"A","Normal value","RON","Romanian leu"
"598","ROU","Romania","H","Transportation and storage",2010,33064.6,"A","Normal value","RON","Romanian leu"
"599","ROU","Romania","H","Transportation and storage",2012,38768,"A","Normal value","RON","Romanian leu"
"600","ROU","Romania","H","Transportation and storage",2014,41045.1,"A","Normal value","RON","Romanian leu"
"601","ROU","Romania","H","Transportation and storage",2016,47667.9,"A","Normal value","RON","Romanian leu"
"602","ROU","Romania","H","Transportation and storage",2018,57371.7,"A","Normal value","RON","Romanian leu"
"603","ROU","Romania","H","Transportation and storage",2020,63499.6,"A","Normal value","RON","Romanian leu"
"604","ROU","Romania","H","Transportation and storage",2022,92474.5,"P","Provisional value","RON","Romanian leu"
"605","JPN","Japan","H","Transportation and storage",1995,28762700,"A","Normal value","JPY","Yen"
"606","JPN","Japan","H","Transportation and storage",1997,27402200,"A","Normal value","JPY","Yen"
"607","JPN","Japan","H","Transportation and storage",1999,26093800,"A","Normal value","JPY","Yen"
"608","JPN","Japan","H","Transportation and storage",2001,26123300,"A","Normal value","JPY","Yen"
"609","JPN","Japan","H","Transportation and storage",2003,26473100,"A","Normal value","JPY","Yen"
"610","JPN","Japan","H","Transportation and storage",2005,27115900,"A","Normal value","JPY","Yen"
"611","JPN","Japan","H","Transportation and storage",2007,29058200,"A","Normal value","JPY","Yen"
"612","JPN","Japan","H","Transportation and storage",2009,25308300,"A","Normal value","JPY","Yen"
"613","JPN","Japan","H","Transportation and storage",2011,25033500,"A","Normal value","JPY","Yen"
"614","JPN","Japan","H","Transportation and storage",2013,26327000,"A","Normal value","JPY","Yen"
"615","JPN","Japan","H","Transportation and storage",2015,28495700,"A","Normal value","JPY","Yen"
"616","JPN","Japan","H","Transportation and storage",2017,29386500,"A","Normal value","JPY","Yen"
"617","JPN","Japan","H","Transportation and storage",2019,29909500,"A","Normal value","JPY","Yen"
"618","JPN","Japan","H","Transportation and storage",2021,23021700,"A","Normal value","JPY","Yen"
"619","EST","Estonia","H","Transportation and storage",1996,269.56,"A","Normal value","EUR","Euro"
"620","EST","Estonia","H","Transportation and storage",1998,432.16,"A","Normal value","EUR","Euro"
"621","EST","Estonia","H","Transportation and storage",2000,590.49,"A","Normal value","EUR","Euro"
"622","EST","Estonia","H","Transportation and storage",2002,659.16,"A","Normal value","EUR","Euro"
"623","EST","Estonia","H","Transportation and storage",2004,841.31,"A","Normal value","EUR","Euro"
"624","EST","Estonia","H","Transportation and storage",2006,1030.23,"A","Normal value","EUR","Euro"
"625","EST","Estonia","H","Transportation and storage",2008,1176.42,"A","Normal value","EUR","Euro"
"626","EST","Estonia","H","Transportation and storage",2010,1198.09,"A","Normal value","EUR","Euro"
"627","EST","Estonia","H","Transportation and storage",2012,1437.19,"A","Normal value","EUR","Euro"
"628","EST","Estonia","H","Transportation and storage",2014,1593.52,"A","Normal value","EUR","Euro"
"629","EST","Estonia","H","Transportation and storage",2016,1480.53,"A","Normal value","EUR","Euro"
"630","EST","Estonia","H","Transportation and storage",2018,1625.16,"A","Normal value","EUR","Euro"
"631","EST","Estonia","H","Transportation and storage",2020,1533.25,"A","Normal value","EUR","Euro"
"632","EST","Estonia","H","Transportation and storage",2022,1997.58,"A","Normal value","EUR","Euro"
"633","SWE","Sweden","H","Transportation and storage",1993,91471,"A","Normal value","SEK","Swedish krona"
"634","SWE","Sweden","H","Transportation and storage",1995,101086,"A","Normal value","SEK","Swedish krona"
"635","SWE","Sweden","H","Transportation and storage",1997,107336,"A","Normal value","SEK","Swedish krona"
"636","SWE","Sweden","H","Transportation and storage",1999,117350,"A","Normal value","SEK","Swedish krona"
"637","SWE","Sweden","H","Transportation and storage",2001,130755,"A","Normal value","SEK","Swedish krona"
"638","SWE","Sweden","H","Transportation and storage",2003,140841,"A","Normal value","SEK","Swedish krona"
"639","SWE","Sweden","H","Transportation and storage",2005,151870,"A","Normal value","SEK","Swedish krona"
"640","SWE","Sweden","H","Transportation and storage",2007,169466,"A","Normal value","SEK","Swedish krona"
"641","SWE","Sweden","H","Transportation and storage",2009,164552,"A","Normal value","SEK","Swedish krona"
"642","SWE","Sweden","H","Transportation and storage",2011,182873,"A","Normal value","SEK","Swedish krona"
"643","SWE","Sweden","H","Transportation and storage",2013,187448,"A","Normal value","SEK","Swedish krona"
"644","SWE","Sweden","H","Transportation and storage",2015,199844,"A","Normal value","SEK","Swedish krona"
"645","SWE","Sweden","H","Transportation and storage",2017,213760,"A","Normal value","SEK","Swedish krona"
"646","SWE","Sweden","H","Transportation and storage",2019,231062,"A","Normal value","SEK","Swedish krona"
"647","SWE","Sweden","H","Transportation and storage",2021,229131,"A","Normal value","SEK","Swedish krona"
"648","CAN","Canada","H50","Water transport",2008,1422,"A","Normal value","CAD","Canadian dollar"
"649","CAN","Canada","H50","Water transport",2010,1576,"A","Normal value","CAD","Canadian dollar"
"650","CAN","Canada","H50","Water transport",2012,1752,"A","Normal value","CAD","Canadian dollar"
"651","CAN","Canada","H50","Water transport",2014,1763,"A","Normal value","CAD","Canadian dollar"
"652","CAN","Canada","H50","Water transport",2016,1752,"A","Normal value","CAD","Canadian dollar"
"653","CAN","Canada","H50","Water transport",2018,1713,"A","Normal value","CAD","Canadian dollar"
"654","CAN","Canada","H50","Water transport",2020,1745,"A","Normal value","CAD","Canadian dollar"
"655","CPV","Cabo Verde","H","Transportation and storage",2007,13248.047,"A","Normal value","CVE","Cape Verde escudo"
"656","CPV","Cabo Verde","H","Transportation and storage",2009,13796.352,"A","Normal value","CVE","Cape Verde escudo"
"657","CPV","Cabo Verde","H","Transportation and storage",2011,13682.847,"A","Normal value","CVE","Cape Verde escudo"
"658","CPV","Cabo Verde","H","Transportation and storage",2013,14377.688,"A","Normal value","CVE","Cape Verde escudo"
"659","CPV","Cabo Verde","H","Transportation and storage",2015,14639.398,"A","Normal value","CVE","Cape Verde escudo"
"660","CPV","Cabo Verde","H","Transportation and storage",2017,21996.582,"A","Normal value","CVE","Cape Verde escudo"
"661","CPV","Cabo Verde","H","Transportation and storage",2019,22537.073,"A","Normal value","CVE","Cape Verde escudo"
"662","COL","Colombia","H","Transportation and storage",2005,15707000,"A","Normal value","COP","Colombian peso"
"663","COL","Colombia","H","Transportation and storage",2007,21054000,"A","Normal value","COP","Colombian peso"
"664","COL","Colombia","H","Transportation and storage",2009,23593000,"A","Normal value","COP","Colombian peso"
"665","COL","Colombia","H","Transportation and storage",2011,25612000,"A","Normal value","COP","Colombian peso"
"666","COL","Colombia","H","Transportation and storage",2013,31562000,"A","Normal value","COP","Colombian peso"
"667","COL","Colombia","H","Transportation and storage",2015,40703000,"A","Normal value","COP","Colombian peso"
"668","COL","Colombia","H","Transportation and storage",2017,45355000,"A","Normal value","COP","Colombian peso"
"669","COL","Colombia","H","Transportation and storage",2019,51518000,"A","Normal value","COP","Colombian peso"
"670","COL","Colombia","H","Transportation and storage",2021,52165000,"P","Provisional value","COP","Colombian peso"
"671","GRC","Greece","H","Transportation and storage",1996,5070.462,"A","Normal value","EUR","Euro"
"672","GRC","Greece","H","Transportation and storage",1998,6470.008,"A","Normal value","EUR","Euro"
"673","GRC","Greece","H","Transportation and storage",2000,8453.996,"A","Normal value","EUR","Euro"
"674","GRC","Greece","H","Transportation and storage",2002,8175.164,"A","Normal value","EUR","Euro"
"675","GRC","Greece","H","Transportation and storage",2004,12429.841,"A","Normal value","EUR","Euro"
"676","GRC","Greece","H","Transportation and storage",2006,14378.443,"A","Normal value","EUR","Euro"
"677","GRC","Greece","H","Transportation and storage",2008,17619.108,"A","Normal value","EUR","Euro"
"678","GRC","Greece","H","Transportation and storage",2010,14239.225,"B","Time series break","EUR","Euro"
"679","GRC","Greece","H","Transportation and storage",2012,11100.378,"A","Normal value","EUR","Euro"
"680","GRC","Greece","H","Transportation and storage",2014,11011.326,"A","Normal value","EUR","Euro"
"681","GRC","Greece","H","Transportation and storage",2016,9908.106,"A","Normal value","EUR","Euro"
"682","GRC","Greece","H","Transportation and storage",2018,11341.276,"A","Normal value","EUR","Euro"
"683","GRC","Greece","H","Transportation and storage",2020,10034.536,"A","Normal value","EUR","Euro"
"684","GRC","Greece","H","Transportation and storage",2022,13318.839,"P","Provisional value","EUR","Euro"
"685","GEO","Georgia","H","Transportation and storage",2010,1366.824,"A","Normal value","GEL","Lari"
"686","GEO","Georgia","H","Transportation and storage",2012,1653.575,"A","Normal value","GEL","Lari"
"687","GEO","Georgia","H","Transportation and storage",2014,1714.699,"A","Normal value","GEL","Lari"
"688","GEO","Georgia","H","Transportation and storage",2016,1785.621,"A","Normal value","GEL","Lari"
"689","GEO","Georgia","H","Transportation and storage",2018,2461.62,"A","Normal value","GEL","Lari"
"690","GEO","Georgia","H","Transportation and storage",2020,2642.94,"A","Normal value","GEL","Lari"
"691","GEO","Georgia","H","Transportation and storage",2022,4078.597,"A","Normal value","GEL","Lari"
"692","HRV","Croatia","H50","Water transport",1995,94.773,"A","Normal value","EUR","Euro"
"693","HRV","Croatia","H50","Water transport",1997,50.395,"A","Normal value","EUR","Euro"
"694","HRV","Croatia","H50","Water transport",1999,41.447,"A","Normal value","EUR","Euro"
"695","HRV","Croatia","H50","Water transport",2001,102.184,"A","Normal value","EUR","Euro"
"696","HRV","Croatia","H50","Water transport",2003,134.913,"A","Normal value","EUR","Euro"
"697","HRV","Croatia","H50","Water transport",2005,196.313,"A","Normal value","EUR","Euro"
"698","HRV","Croatia","H50","Water transport",2007,227.211,"A","Normal value","EUR","Euro"
"699","HRV","Croatia","H50","Water transport",2009,166.069,"A","Normal value","EUR","Euro"
"700","HRV","Croatia","H50","Water transport",2011,160.261,"A","Normal value","EUR","Euro"
"701","HRV","Croatia","H50","Water transport",2013,153.134,"A","Normal value","EUR","Euro"
"702","HRV","Croatia","H50","Water transport",2015,147.512,"A","Normal value","EUR","Euro"
"703","HRV","Croatia","H50","Water transport",2017,193.008,"A","Normal value","EUR","Euro"
"704","HRV","Croatia","H50","Water transport",2019,191.554,"A","Normal value","EUR","Euro"
"705","HRV","Croatia","H50","Water transport",2021,190.477,"A","Normal value","EUR","Euro"
"706","MKD","North Macedonia","H","Transportation and storage",2000,10579,"A","Normal value","MKD","Denar"
"707","MKD","North Macedonia","H","Transportation and storage",2002,6897,"A","Normal value","MKD","Denar"
"708","MKD","North Macedonia","H","Transportation and storage",2004,6874,"A","Normal value","MKD","Denar"
"709","MKD","North Macedonia","H","Transportation and storage",2006,10829,"A","Normal value","MKD","Denar"
"710","MKD","North Macedonia","H","Transportation and storage",2008,12536,"A","Normal value","MKD","Denar"
"711","MKD","North Macedonia","H","Transportation and storage",2010,15070,"A","Normal value","MKD","Denar"
"712","MKD","North Macedonia","H","Transportation and storage",2012,16602,"A","Normal value","MKD","Denar"
"713","MKD","North Macedonia","H","Transportation and storage",2014,18408,"A","Normal value","MKD","Denar"
"714","MKD","North Macedonia","H","Transportation and storage",2016,23469.961,"A","Normal value","MKD","Denar"
"715","MKD","North Macedonia","H","Transportation and storage",2018,25074.631,"A","Normal value","MKD","Denar"
"716","POL","Poland","H","Transportation and storage",1995,13673,"A","Normal value","PLN","Zloty"
"717","POL","Poland","H","Transportation and storage",1997,20543,"A","Normal value","PLN","Zloty"
"718","POL","Poland","H","Transportation and storage",1999,28605,"A","Normal value","PLN","Zloty"
"719","POL","Poland","H","Transportation and storage",2001,35868,"A","Normal value","PLN","Zloty"
"720","POL","Poland","H","Transportation and storage",2003,41886,"A","Normal value","PLN","Zloty"
"721","POL","Poland","H","Transportation and storage",2005,50232,"A","Normal value","PLN","Zloty"
"722","POL","Poland","H","Transportation and storage",2007,62069,"A","Normal value","PLN","Zloty"
"723","POL","Poland","H","Transportation and storage",2009,69038,"A","Normal value","PLN","Zloty"
"724","POL","Poland","H","Transportation and storage",2011,80041,"A","Normal value","PLN","Zloty"
"725","POL","Poland","H","Transportation and storage",2013,93688,"A","Normal value","PLN","Zloty"
"726","POL","Poland","H","Transportation and storage",2015,107935,"A","Normal value","PLN","Zloty"
"727","POL","Poland","H","Transportation and storage",2017,123291,"A","Normal value","PLN","Zloty"
"728","POL","Poland","H","Transportation and storage",2019,144386,"A","Normal value","PLN","Zloty"
"729","POL","Poland","H","Transportation and storage",2021,146446,"A","Normal value","PLN","Zloty"
"730","KOR","Korea","H","Transportation and storage",1970,146800,"A","Normal value","KRW","Won"
"731","KOR","Korea","H","Transportation and storage",1972,221100,"A","Normal value","KRW","Won"
"732","KOR","Korea","H","Transportation and storage",1974,386400,"A","Normal value","KRW","Won"
"733","KOR","Korea","H","Transportation and storage",1976,653000,"A","Normal value","KRW","Won"
"734","KOR","Korea","H","Transportation and storage",1978,1287300,"A","Normal value","KRW","Won"
"735","KOR","Korea","H","Transportation and storage",1980,2286700,"A","Normal value","KRW","Won"
"736","KOR","Korea","H","Transportation and storage",1982,3429000,"A","Normal value","KRW","Won"
"737","KOR","Korea","H","Transportation and storage",1984,4010400,"A","Normal value","KRW","Won"
"738","KOR","Korea","H","Transportation and storage",1986,4818800,"A","Normal value","KRW","Won"
"739","KOR","Korea","H","Transportation and storage",1988,6110200,"A","Normal value","KRW","Won"
"740","KOR","Korea","H","Transportation and storage",1990,8289700,"A","Normal value","KRW","Won"
"741","KOR","Korea","H","Transportation and storage",1992,11514300,"A","Normal value","KRW","Won"
"742","KOR","Korea","H","Transportation and storage",1994,14961800,"A","Normal value","KRW","Won"
"743","KOR","Korea","H","Transportation and storage",1996,18967600,"A","Normal value","KRW","Won"
"744","KOR","Korea","H","Transportation and storage",1998,22240900,"A","Normal value","KRW","Won"
"745","KOR","Korea","H","Transportation and storage",2000,25840900,"A","Normal value","KRW","Won"
"746","KOR","Korea","H","Transportation and storage",2002,29568200,"A","Normal value","KRW","Won"
"747","KOR","Korea","H","Transportation and storage",2004,36635500,"A","Normal value","KRW","Won"
"748","KOR","Korea","H","Transportation and storage",2006,37841200,"A","Normal value","KRW","Won"
"749","KOR","Korea","H","Transportation and storage",2008,45777800,"A","Normal value","KRW","Won"
"750","KOR","Korea","H","Transportation and storage",2010,45780900,"A","Normal value","KRW","Won"
"751","KOR","Korea","H","Transportation and storage",2012,44128500,"A","Normal value","KRW","Won"
"752","KOR","Korea","H","Transportation and storage",2014,51325900,"A","Normal value","KRW","Won"
"753","KOR","Korea","H","Transportation and storage",2016,58803100,"A","Normal value","KRW","Won"
"754","KOR","Korea","H","Transportation and storage",2018,57925700,"A","Normal value","KRW","Won"
"755","KOR","Korea","H","Transportation and storage",2020,54956000,"A","Normal value","KRW","Won"
"756","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",1995,271057.324,"A","Normal value","EUR","Euro"
"757","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",1997,293659.176,"A","Normal value","EUR","Euro"
"758","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",1999,322446.746,"A","Normal value","EUR","Euro"
"759","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2001,365091.742,"A","Normal value","EUR","Euro"
"760","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2003,390458.307,"A","Normal value","EUR","Euro"
"761","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2005,428107.607,"A","Normal value","EUR","Euro"
"762","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2007,484718.272,"A","Normal value","EUR","Euro"
"763","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2009,475344.551,"A","Normal value","EUR","Euro"
"764","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2011,499353.933,"A","Normal value","EUR","Euro"
"765","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2013,517471.663,"A","Normal value","EUR","Euro"
"766","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2015,554020.978,"A","Normal value","EUR","Euro"
"767","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2017,585106.049,"A","Normal value","EUR","Euro"
"768","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2019,624192.426,"A","Normal value","EUR","Euro"
"769","EU27_2020","European Union (27 countries from 01/02/2020)","H","Transportation and storage",2021,625324.774,"A","Normal value","EUR","Euro"
"770","HUN","Hungary","H50","Water transport",1995,2618,"A","Normal value","HUF","Forint"
"771","HUN","Hungary","H50","Water transport",1997,2412,"A","Normal value","HUF","Forint"
"772","HUN","Hungary","H50","Water transport",1999,2781,"A","Normal value","HUF","Forint"
"773","HUN","Hungary","H50","Water transport",2001,3300,"A","Normal value","HUF","Forint"
"774","HUN","Hungary","H50","Water transport",2003,3498,"A","Normal value","HUF","Forint"
"775","HUN","Hungary","H50","Water transport",2005,4929,"A","Normal value","HUF","Forint"
"776","HUN","Hungary","H50","Water transport",2007,5337,"A","Normal value","HUF","Forint"
"777","HUN","Hungary","H50","Water transport",2009,3086,"A","Normal value","HUF","Forint"
"778","HUN","Hungary","H50","Water transport",2011,2378,"A","Normal value","HUF","Forint"
"779","HUN","Hungary","H50","Water transport",2013,3896,"A","Normal value","HUF","Forint"
"780","HUN","Hungary","H50","Water transport",2015,3662,"A","Normal value","HUF","Forint"
"781","HUN","Hungary","H50","Water transport",2017,4580,"A","Normal value","HUF","Forint"
"782","HUN","Hungary","H50","Water transport",2019,2543,"A","Normal value","HUF","Forint"
"783","HUN","Hungary","H50","Water transport",2021,4229,"A","Normal value","HUF","Forint"
"784","FRA","France","H","Transportation and storage",1951,840,"A","Normal value","EUR","Euro"
"785","FRA","France","H","Transportation and storage",1953,1100,"A","Normal value","EUR","Euro"
"786","FRA","France","H","Transportation and storage",1955,1296,"A","Normal value","EUR","Euro"
"787","FRA","France","H","Transportation and storage",1957,1542,"A","Normal value","EUR","Euro"
"788","FRA","France","H","Transportation and storage",1959,1931,"A","Normal value","EUR","Euro"
"789","FRA","France","H","Transportation and storage",1961,2307,"A","Normal value","EUR","Euro"
"790","FRA","France","H","Transportation and storage",1963,2761,"A","Normal value","EUR","Euro"
"791","FRA","France","H","Transportation and storage",1965,3255,"A","Normal value","EUR","Euro"
"792","FRA","France","H","Transportation and storage",1967,3816,"A","Normal value","EUR","Euro"
"793","FRA","France","H","Transportation and storage",1969,4800,"A","Normal value","EUR","Euro"
"794","FRA","France","H","Transportation and storage",1971,5761,"A","Normal value","EUR","Euro"
"795","FRA","France","H","Transportation and storage",1973,7275,"A","Normal value","EUR","Euro"
"796","FRA","France","H","Transportation and storage",1975,9284,"A","Normal value","EUR","Euro"
"797","FRA","France","H","Transportation and storage",1977,12216,"A","Normal value","EUR","Euro"
"798","FRA","France","H","Transportation and storage",1979,15861,"A","Normal value","EUR","Euro"
"799","FRA","France","H","Transportation and storage",1981,20136,"A","Normal value","EUR","Euro"
"800","FRA","France","H","Transportation and storage",1983,24464,"A","Normal value","EUR","Euro"
"801","FRA","France","H","Transportation and storage",1985,29556,"A","Normal value","EUR","Euro"
"802","FRA","France","H","Transportation and storage",1987,33651,"A","Normal value","EUR","Euro"
"803","FRA","France","H","Transportation and storage",1989,40146,"A","Normal value","EUR","Euro"
"804","FRA","France","H","Transportation and storage",1991,43072,"A","Normal value","EUR","Euro"
"805","FRA","France","H","Transportation and storage",1993,44528,"A","Normal value","EUR","Euro"
"806","FRA","France","H","Transportation and storage",1995,46073,"A","Normal value","EUR","Euro"
"807","FRA","France","H","Transportation and storage",1997,50214,"A","Normal value","EUR","Euro"
"808","FRA","France","H","Transportation and storage",1999,56506,"A","Normal value","EUR","Euro"
"809","FRA","France","H","Transportation and storage",2001,61956,"A","Normal value","EUR","Euro"
"810","FRA","France","H","Transportation and storage",2003,65924,"A","Normal value","EUR","Euro"
"811","FRA","France","H","Transportation and storage",2005,71686,"A","Normal value","EUR","Euro"
"812","FRA","France","H","Transportation and storage",2007,79074,"A","Normal value","EUR","Euro"
"813","FRA","France","H","Transportation and storage",2009,79364,"A","Normal value","EUR","Euro"
"814","FRA","France","H","Transportation and storage",2011,83120,"A","Normal value","EUR","Euro"
"815","FRA","France","H","Transportation and storage",2013,84815,"A","Normal value","EUR","Euro"
"816","FRA","France","H","Transportation and storage",2015,90702,"A","Normal value","EUR","Euro"
"817","FRA","France","H","Transportation and storage",2017,94738,"A","Normal value","EUR","Euro"
"818","FRA","France","H","Transportation and storage",2019,99336,"A","Normal value","EUR","Euro"
"819","FRA","France","H","Transportation and storage",2021,103132,"P","Provisional value","EUR","Euro"
"820","NZL","New Zealand","H","Transportation and storage",1972,413,"A","Normal value","NZD","New Zealand dollar"
"821","NZL","New Zealand","H","Transportation and storage",1974,551,"A","Normal value","NZD","New Zealand dollar"
"822","NZL","New Zealand","H","Transportation and storage",1976,769,"A","Normal value","NZD","New Zealand dollar"
"823","NZL","New Zealand","H","Transportation and storage",1978,958,"A","Normal value","NZD","New Zealand dollar"
"824","NZL","New Zealand","H","Transportation and storage",1980,1199,"A","Normal value","NZD","New Zealand dollar"
"825","NZL","New Zealand","H","Transportation and storage",1982,1584,"A","Normal value","NZD","New Zealand dollar"
"826","NZL","New Zealand","H","Transportation and storage",1984,2083,"A","Normal value","NZD","New Zealand dollar"
"827","NZL","New Zealand","H","Transportation and storage",1986,2781,"A","Normal value","NZD","New Zealand dollar"
"828","NZL","New Zealand","H","Transportation and storage",1988,3802,"A","Normal value","NZD","New Zealand dollar"
"829","NZL","New Zealand","H","Transportation and storage",1990,3932,"A","Normal value","NZD","New Zealand dollar"
"830","NZL","New Zealand","H","Transportation and storage",1992,4087,"A","Normal value","NZD","New Zealand dollar"
"831","NZL","New Zealand","H","Transportation and storage",1994,4824,"A","Normal value","NZD","New Zealand dollar"
"832","NZL","New Zealand","H","Transportation and storage",1996,5024,"A","Normal value","NZD","New Zealand dollar"
"833","NZL","New Zealand","H","Transportation and storage",1998,5010,"A","Normal value","NZD","New Zealand dollar"
"834","NZL","New Zealand","H","Transportation and storage",2000,5297,"A","Normal value","NZD","New Zealand dollar"
"835","NZL","New Zealand","H","Transportation and storage",2002,6129,"A","Normal value","NZD","New Zealand dollar"
"836","NZL","New Zealand","H","Transportation and storage",2004,7155,"A","Normal value","NZD","New Zealand dollar"
"837","NZL","New Zealand","H","Transportation and storage",2006,7316,"A","Normal value","NZD","New Zealand dollar"
"838","NZL","New Zealand","H","Transportation and storage",2008,7419,"A","Normal value","NZD","New Zealand dollar"
"839","NZL","New Zealand","H","Transportation and storage",2010,8758,"A","Normal value","NZD","New Zealand dollar"
"840","NZL","New Zealand","H","Transportation and storage",2012,9790,"A","Normal value","NZD","New Zealand dollar"
"841","NZL","New Zealand","H","Transportation and storage",2014,11424,"A","Normal value","NZD","New Zealand dollar"
"842","NZL","New Zealand","H","Transportation and storage",2016,12263,"A","Normal value","NZD","New Zealand dollar"
"843","NZL","New Zealand","H","Transportation and storage",2018,13610,"A","Normal value","NZD","New Zealand dollar"
"844","NZL","New Zealand","H","Transportation and storage",2020,11724,"A","Normal value","NZD","New Zealand dollar"
"845","SRB","Serbia","H50","Water transport",1996,75.135,"A","Normal value","RSD","Serbian dinar"
"846","SRB","Serbia","H50","Water transport",1998,129.463,"A","Normal value","RSD","Serbian dinar"
"847","SRB","Serbia","H50","Water transport",2000,122.274,"A","Normal value","RSD","Serbian dinar"
"848","SRB","Serbia","H50","Water transport",2002,254.963,"A","Normal value","RSD","Serbian dinar"
"849","SRB","Serbia","H50","Water transport",2004,382.005,"A","Normal value","RSD","Serbian dinar"
"850","SRB","Serbia","H50","Water transport",2006,823.108,"A","Normal value","RSD","Serbian dinar"
"851","SRB","Serbia","H50","Water transport",2008,1591.849,"A","Normal value","RSD","Serbian dinar"
"852","SRB","Serbia","H50","Water transport",2010,1093.516,"A","Normal value","RSD","Serbian dinar"
"853","SRB","Serbia","H50","Water transport",2012,954.941,"A","Normal value","RSD","Serbian dinar"
"854","SRB","Serbia","H50","Water transport",2014,1317.499,"A","Normal value","RSD","Serbian dinar"
"855","SRB","Serbia","H50","Water transport",2016,1657,"A","Normal value","RSD","Serbian dinar"
"856","SRB","Serbia","H50","Water transport",2018,1714,"A","Normal value","RSD","Serbian dinar"
"857","SRB","Serbia","H50","Water transport",2020,2031.6,"A","Normal value","RSD","Serbian dinar"
"858","SRB","Serbia","H50","Water transport",2022,3412.513,"P","Provisional value","RSD","Serbian dinar"
"859","SRB","Serbia","H","Transportation and storage",1995,2185.757,"A","Normal value","RSD","Serbian dinar"
"860","SRB","Serbia","H","Transportation and storage",1997,4980.199,"A","Normal value","RSD","Serbian dinar"
"861","SRB","Serbia","H","Transportation and storage",1999,6374.737,"A","Normal value","RSD","Serbian dinar"
"862","SRB","Serbia","H","Transportation and storage",2001,22990.788,"A","Normal value","RSD","Serbian dinar"
"863","SRB","Serbia","H","Transportation and storage",2003,35965.265,"A","Normal value","RSD","Serbian dinar"
"864","SRB","Serbia","H","Transportation and storage",2005,56350.019,"A","Normal value","RSD","Serbian dinar"
"865","SRB","Serbia","H","Transportation and storage",2007,77720.327,"A","Normal value","RSD","Serbian dinar"
"866","SRB","Serbia","H","Transportation and storage",2009,103414.299,"A","Normal value","RSD","Serbian dinar"
"867","SRB","Serbia","H","Transportation and storage",2011,123299.619,"A","Normal value","RSD","Serbian dinar"
"868","SRB","Serbia","H","Transportation and storage",2013,140485.652,"A","Normal value","RSD","Serbian dinar"
"869","SRB","Serbia","H","Transportation and storage",2015,159357.328,"A","Normal value","RSD","Serbian dinar"
"870","SRB","Serbia","H","Transportation and storage",2017,186122.11,"A","Normal value","RSD","Serbian dinar"
"871","SRB","Serbia","H","Transportation and storage",2019,203319.2,"A","Normal value","RSD","Serbian dinar"
"872","SRB","Serbia","H","Transportation and storage",2021,216395.27,"A","Normal value","RSD","Serbian dinar"
"873","BRA","Brazil","H","Transportation and storage",2001,40689.147,"A","Normal value","BRL","Brazilian real"
"874","BRA","Brazil","H","Transportation and storage",2003,49866.048,"A","Normal value","BRL","Brazilian real"
"875","BRA","Brazil","H","Transportation and storage",2005,64276.301,"A","Normal value","BRL","Brazilian real"
"876","BRA","Brazil","H","Transportation and storage",2007,85891.705,"A","Normal value","BRL","Brazilian real"
"877","BRA","Brazil","H","Transportation and storage",2009,109402.566,"A","Normal value","BRL","Brazilian real"
"878","BRA","Brazil","H","Transportation and storage",2011,165557,"A","Normal value","BRL","Brazilian real"
"879","BRA","Brazil","H","Transportation and storage",2013,203421,"A","Normal value","BRL","Brazilian real"
"880","BRA","Brazil","H","Transportation and storage",2015,226500,"A","Normal value","BRL","Brazilian real"
"881","LVA","Latvia","H","Transportation and storage",1996,606.102,"A","Normal value","EUR","Euro"
